pid,parent,zoneIndex,x,y,z,pitch,yaw,roll,ptype,category,path,comment,extraData
6425,-1,4,-33868.31,63644.45,7885.13,0.00,-19.21,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6425,,
6426,-1,4,-25234.28,66574.17,8851.90,0.00,30.00,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6426,,
6427,-1,4,-42290.18,78482.05,9968.97,0.00,69.23,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6427,,
6428,-1,4,-35161.76,58768.24,13846.45,0.00,-40.52,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6428,,
6429,-1,4,-33710.69,62239.03,9974.60,-1.03,61.97,-22.25,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6429,,
6430,-1,4,-7430.76,61003.84,11917.82,0.00,-113.04,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6430,,
6431,-1,4,-18319.22,40456.63,15869.83,0.00,31.65,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6431,,
6432,-1,4,-7995.38,50560.56,13614.30,0.00,92.81,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6432,,
6433,-1,4,-36192.83,50302.33,14933.13,0.00,0.00,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6433,,
6434,-1,4,-11623.98,58359.55,13078.16,0.00,17.61,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6434,,
6435,-1,4,-10033.11,62139.68,11510.08,0.00,0.00,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6435,,
6436,-1,4,-35338.84,48847.73,13347.41,0.00,-69.50,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6436,,
6437,-1,4,-21066.93,59007.19,7170.83,0.00,0.00,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6437,,
6438,-1,4,-23587.59,69207.67,6459.01,0.00,0.00,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6438,,
6439,-1,4,-32956.74,54928.99,13261.55,0.00,-17.56,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6439,,
6441,-1,4,-32998.17,58626.36,11125.30,0.00,-29.02,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6441,,
6442,-1,4,-10842.81,64073.54,10499.14,0.00,-20.00,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6442,,
6443,-1,4,-32358.75,53079.57,13576.08,0.00,60.71,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6443,,
6444,-1,4,-36466.89,75932.11,9857.96,0.00,-97.10,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6444,,
6445,-1,4,-36577.15,46981.77,14874.42,0.00,0.00,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6445,,
6446,-1,4,-30488.28,49858.53,14429.21,0.00,0.00,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6446,,
6447,-1,4,-29068.82,49008.79,14383.72,0.00,-30.15,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6447,,
6448,-1,4,-24204.50,53756.51,14926.00,0.00,0.00,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6448,,
6449,-1,4,-26450.59,49918.26,13095.00,0.00,-129.58,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6449,,
6450,-1,4,-23279.94,50827.45,14805.10,0.00,0.00,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6450,,
6451,-1,4,-27022.11,47370.72,14464.56,0.00,47.46,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6451,,
6452,-1,4,-31499.00,39778.98,14622.51,0.00,-138.30,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6452,,
6453,-1,4,-32288.74,39182.73,14468.00,0.00,11.58,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6453,,
6454,-1,4,-29352.50,43539.79,14357.86,0.00,0.00,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6454,,
6455,-1,4,-18618.29,32883.30,15977.31,0.00,98.51,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6455,,
6456,-1,4,-29248.37,36070.27,15268.87,0.00,40.00,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6456,,
6457,-1,4,-24504.15,45179.66,15893.25,0.00,0.00,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6457,,
6458,-1,4,-27810.98,34795.61,14572.10,0.00,77.10,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6458,,
6459,-1,4,-28025.60,29054.97,17074.62,0.00,91.21,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6459,,
6460,-1,4,-22453.20,30628.66,17727.76,0.00,17.79,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6460,,
6461,-1,4,-33203.91,33881.22,16720.90,0.00,0.00,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6461,,
6462,-1,4,-32846.22,29773.77,16554.37,0.00,-100.46,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6462,,
6465,-1,4,-19210.49,28616.39,17788.28,0.00,57.06,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6465,,
6467,-1,4,-16956.68,26305.99,19175.97,0.00,-24.20,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_6467,,
20085,-1,4,321.86,62003.49,15300.49,0.00,-23.05,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_20085,,
20086,-1,4,-25806.09,89184.67,8902.94,0.00,-69.00,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_20086,,
20087,-1,4,-30291.11,85135.85,8832.99,0.00,-60.00,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_20087,,
20088,-1,4,-32452.86,79658.34,10129.46,0.00,-7.76,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_20088,,
20091,-1,4,2974.03,64435.52,15891.33,0.00,-8.43,0.00,hiddenArchway,HiddenArchway,World / Autumn Falls / DailyPuzzle / HiddenArchway_20091,,
13393,-1,4,-23040.52,54736.14,13552.84,0.00,103.43,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13393,,
13394,-1,4,-20422.38,54152.70,15019.29,0.00,-36.47,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13394,,
13395,-1,4,-1693.00,55087.43,18524.41,0.00,6.32,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13395,,
13396,-1,4,-18562.47,55486.01,14796.97,0.00,38.57,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13396,,
13397,-1,4,-4401.92,52673.51,18434.10,0.00,40.65,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13397,,
13398,-1,4,-2781.74,53320.43,18701.12,0.00,-56.31,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13398,,
13399,-1,4,-2766.69,53705.29,18924.71,0.00,11.66,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13399,,
13401,-1,4,-4591.60,50986.04,16211.71,-27.79,-43.99,-37.85,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13401,,
13402,-1,4,-34181.48,31345.45,15393.53,0.00,-9.30,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13402,,
13403,-1,4,-36937.18,29493.44,16659.65,0.00,77.61,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13403,,
13407,-1,4,-11707.26,29778.30,15846.36,0.00,-44.95,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13407,,
13408,-1,4,-33027.40,44086.25,17037.49,0.00,22.77,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13408,,
13409,-1,4,-1124.51,55281.49,17853.84,0.00,-24.44,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13409,,
13410,-1,4,-36912.31,28727.63,16444.06,0.00,147.97,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13410,,
13411,-1,4,-31610.17,33453.12,15958.43,0.00,0.00,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13411,,
13412,-1,4,2205.49,66171.50,15784.46,0.00,-29.95,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13412,,
13413,-1,4,-28582.03,32416.59,14427.11,0.00,61.55,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13413,,
13414,-1,4,1404.91,56559.62,15238.18,0.00,-9.73,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13414,,
13415,-1,4,-2629.31,62812.14,16016.66,0.00,-56.57,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13415,,
13416,-1,4,-338.72,52952.27,15687.59,0.00,35.99,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13416,,
13417,-1,4,-4342.79,67539.18,14787.59,20.43,-24.50,26.12,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13417,,
13418,-1,4,-4076.72,65959.95,15782.89,0.00,12.35,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13418,,
13419,-1,4,-4252.47,66366.52,15410.94,0.00,-57.05,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13419,,
13420,-1,4,-4788.40,79055.15,15833.02,0.00,52.24,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13420,,
13421,-1,4,-3710.46,78423.69,15795.40,-26.11,-12.44,-50.70,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13421,,
13422,-1,4,-5443.21,80326.13,15922.44,0.00,80.49,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13422,,
13423,-1,4,-4180.10,79947.50,15449.71,0.00,14.49,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13423,,
13424,-1,4,-7754.33,83914.37,16054.37,0.00,-10.08,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13424,,
13425,-1,4,-8097.37,81226.91,16405.04,6.48,17.09,-4.76,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13425,,
13426,-1,4,-6137.82,80951.18,16683.22,-7.56,-143.72,54.92,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13426,,
13427,-1,4,-7760.46,76839.34,16989.71,0.00,83.00,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13427,,
13428,-1,4,-8085.02,78114.27,16475.04,6.27,79.06,7.61,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13428,,
13429,-1,4,-28892.98,85302.04,10165.00,0.00,-11.38,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13429,,
13430,-1,4,-8078.97,77743.48,16768.55,-33.98,-12.21,43.70,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13430,,
13431,-1,4,-8366.75,77791.29,16390.58,0.00,48.59,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13431,,
13432,-1,4,-8733.42,78839.65,16001.74,-30.32,-13.92,56.57,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13432,,
13433,-1,4,-9313.40,80637.53,16766.39,-2.84,-42.23,3.90,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13433,,
13434,-1,4,-5487.14,80298.05,16607.04,-35.80,-1.09,-52.39,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13434,,
13435,-1,4,-10648.71,81784.05,16625.53,0.00,-28.13,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13435,,
13436,-1,4,-9830.24,81573.42,16546.80,0.00,-40.23,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13436,,
13437,-1,4,-11220.92,25861.54,16441.99,0.00,-27.89,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13437,,
13438,-1,4,-12308.92,82326.10,16796.67,31.76,42.36,-12.56,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13438,,
13439,-1,4,-16644.35,58875.18,4730.44,0.00,103.66,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13439,,
13440,-1,4,-20531.92,57016.75,5456.73,0.00,-71.89,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13440,,
13441,-1,4,-25494.79,55912.24,6611.19,0.00,-2.39,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13441,,
13442,-1,4,-22981.04,54749.36,6859.57,-19.51,14.76,-45.63,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13442,,
13443,-1,4,-31722.11,59494.29,7705.46,-26.66,21.42,-45.13,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13443,,
13444,-1,4,-27824.24,55874.35,7005.83,0.00,-19.20,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13444,,
13445,-1,4,-26631.09,55953.07,6494.19,-2.35,-67.15,-0.99,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13445,,
13446,-1,4,-33266.48,61221.08,8082.84,-37.60,39.74,-51.13,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13446,,
13447,-1,4,-13615.38,59835.65,9832.03,-6.17,-30.81,81.31,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13447,,
13448,-1,4,-13196.19,58563.29,10918.20,0.00,-55.74,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13448,,
13449,-1,4,-12597.08,60733.30,8776.59,0.00,-0.14,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13449,,
13450,-1,4,-10345.80,61750.30,11418.04,0.00,27.43,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13450,,
13451,-1,4,-11361.00,62628.42,10911.71,0.00,14.93,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13451,,
13452,-1,4,-14457.63,60330.22,9397.42,-22.78,-68.45,51.26,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13452,,
13453,-1,4,-9199.12,59317.06,11719.47,0.00,-94.10,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13453,,
13454,-1,4,-11837.61,61761.22,10720.99,0.00,-65.98,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13454,,
13455,-1,4,-10128.03,67626.14,9448.25,0.00,19.65,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13455,,
13456,-1,4,-8537.46,65943.00,10072.62,0.00,16.27,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13456,,
13457,-1,4,-13906.30,82650.60,17164.63,0.00,-46.50,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13457,,
13458,-1,4,-15054.23,84258.78,17693.44,28.90,40.69,30.60,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13458,,
13459,-1,4,-15564.85,80320.86,16063.75,-6.16,-17.03,14.74,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13459,,
13460,-1,4,-14738.85,82718.76,16746.71,-22.93,-44.64,46.15,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13460,,
13461,-1,4,-14663.60,82971.27,18107.42,0.00,0.00,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13461,,
13462,-1,4,-15506.50,80568.23,16395.02,5.55,-16.71,4.32,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13462,,
13463,-1,4,-18106.24,85916.91,17795.75,-3.67,-1.75,10.92,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13463,,
13464,-1,4,-19485.40,86811.38,16011.85,0.00,4.98,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13464,,
13465,-1,4,-22648.26,88218.76,13283.49,0.00,-11.86,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13465,,
13466,-1,4,-14223.18,79427.03,16309.08,0.00,53.80,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13466,,
13467,-1,4,-14242.57,82485.98,18116.77,31.37,-106.29,6.31,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13467,,
13468,-1,4,-19986.30,89939.38,15571.11,34.00,-19.55,-59.89,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13468,,
13469,-1,4,-26937.56,87104.75,12203.35,0.00,-56.51,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13469,,
13470,-1,4,-20063.26,91936.01,13058.91,1.58,-17.95,19.03,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13470,,
13471,-1,4,-27471.70,85806.95,12378.43,-30.18,-97.24,52.05,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13471,,
13472,-1,4,-21679.07,89929.92,13147.59,0.00,-44.10,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13472,,
13473,-1,4,-25903.11,81314.47,13305.65,0.00,-136.62,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13473,,
13474,-1,4,-19857.52,78141.22,10288.64,22.87,-5.86,-14.78,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13474,,
13475,-1,4,-32591.46,84188.16,15333.86,0.00,0.00,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13475,,
13476,-1,4,-29607.73,78467.89,15196.67,0.00,173.95,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13476,,
13477,-1,4,-23536.12,75810.13,11312.06,0.00,0.00,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13477,,
13478,-1,4,-20904.18,76363.99,10356.29,0.00,27.91,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13478,,
13479,-1,4,-25888.05,75149.59,12048.91,20.40,42.49,-27.50,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13479,,
13480,-1,4,-28767.02,79221.05,15112.14,0.00,-55.68,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13480,,
13481,-1,4,-28420.59,75711.91,12846.53,0.00,-5.09,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13481,,
13482,-1,4,-29110.11,74699.01,12224.23,0.00,-45.20,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13482,,
13483,-1,4,-30068.36,75299.04,12252.44,0.00,10.84,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13483,,
13484,-1,4,-29232.40,75009.22,12362.48,-16.05,-9.72,-36.20,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13484,,
13485,-1,4,-31962.77,75642.18,12163.75,33.32,-13.11,-15.92,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13485,,
13486,-1,4,-33415.42,75926.62,10885.63,0.00,124.36,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13486,,
13487,-1,4,-17740.60,84462.02,18345.54,-22.73,10.15,-59.91,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13487,,
13488,-1,4,-23237.25,88079.15,12758.90,-4.07,39.25,36.42,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13488,,
13489,-1,4,-32400.77,74674.45,11283.54,0.00,78.25,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13489,,
13490,-1,4,-23333.47,88798.88,12850.69,18.37,42.15,-6.48,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13490,,
13491,-1,4,-31987.90,78105.77,17085.98,0.00,-42.31,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13491,,
13492,-1,4,-37649.52,76925.33,15550.49,-8.93,-5.10,2.37,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13492,,
13493,-1,4,-33981.59,80060.75,15459.00,0.00,-23.64,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13493,,
13494,-1,4,-29829.04,80269.38,16156.11,-15.00,37.11,62.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13494,,
13495,-1,4,-29394.37,79472.24,15596.19,0.00,-33.48,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13495,,
13496,-1,4,-33590.41,76719.73,17127.02,0.00,54.71,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13496,,
13497,-1,4,-38132.04,75480.87,15878.98,0.00,41.70,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13497,,
13498,-1,4,-37982.77,71271.83,15992.12,0.00,-30.01,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13498,,
13499,-1,4,-37776.33,74894.36,16676.90,0.00,-77.10,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13499,,
13500,-1,4,-41114.42,70441.97,17300.96,0.00,0.00,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13500,,
13501,-1,4,-36428.96,75367.29,15965.88,0.00,-6.14,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13501,,
13502,-1,4,-39139.12,70465.79,18024.72,0.00,122.16,-180.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13502,,
13505,-1,4,-29661.24,87337.48,8881.18,-33.22,-31.46,64.50,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13505,,
13506,-1,4,-34469.34,82199.57,9294.47,0.00,40.15,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13506,,
13507,-1,4,-29363.69,87257.91,8953.89,-33.84,-20.66,43.15,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13507,,
13508,-1,4,-35577.86,80896.48,14800.47,-22.11,33.62,-45.20,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13508,,
13509,-1,4,-34124.40,82964.34,14826.21,0.00,-29.33,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13509,,
13513,-1,4,-42479.83,84307.45,9046.71,-0.52,-69.99,2.27,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13513,,
13516,-1,4,-44345.78,78827.62,9707.22,60.84,1.89,-5.37,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13516,,
13517,-1,4,-43692.94,76676.54,4764.38,0.00,-43.87,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13517,,
13518,-1,4,-30170.06,56131.24,10122.87,0.00,-74.04,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13518,,
13519,-1,4,-31271.98,58802.18,11500.69,5.74,-41.87,-7.70,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13519,,
13520,-1,4,-43902.28,72858.41,4792.02,-28.99,18.67,41.90,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13520,,
13521,-1,4,-35784.39,61095.90,9753.01,-20.05,-20.07,-48.32,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13521,,
13522,-1,4,-34947.25,51429.66,14343.27,0.00,-43.05,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13522,,
13523,-1,4,-30850.89,57712.80,11992.18,-29.04,35.13,-67.64,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13523,,
13524,-1,4,-31135.71,56578.97,12724.70,0.00,16.63,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13524,,
13526,-1,4,-29877.49,54735.31,12517.05,0.00,-15.77,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13526,,
13529,-1,4,-28271.00,45900.53,14350.58,0.00,-34.18,0.00,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13529,,
13532,-1,4,-31729.78,45349.57,14502.33,-9.56,-66.68,3.21,hiddenCube,HiddenCube,World / Autumn Falls / DailyPuzzle / HiddenCube_13532,,
