pid,index
8444,281
13828,177
8093,128
8584,81
9716,164
6408,296
11785,200
5117,167
9182,222
9142,223
15412,168
9077,224
8998,54
11300,187
17722,185
8663,169
13831,178
17561,186
11333,188
9112,225
13574,179
5403,308
7295,119
5098,309
6247,297
8492,282
17108,115
13777,180
15790,204
9447,67
11145,31
4927,20
17573,187
5214,310
8181,283
7078,217
5571,311
9166,226
17403,90
8002,129
10861,150
6201,298
5177,312
6753,218
17920,86
7978,130
15623,108
17203,32
9590,165
10578,110
13577,117
4942,35
5037,313
9864,166
11018,49
7020,219
18291,219
5265,314
15611,109
5345,315
7136,220
8159,284
10317,68
8327,285
9765,167
12133,159
17923,87
16912,113
19834,36
6441,299
18424,100
15825,131
16821,116
10836,151
9422,68
6681,31
11064,152
17556,188
5853,108
10828,153
13416,118
7345,120
5845,109
8329,286
17427,61
7178,205
9286,227
10373,39
8954,21
7103,221
17270,91
6137,300
9672,168
17256,92
18000,220
18077,221
4907,22
5900,110
12244,58
15456,170
18225,222
18242,223
11815,201
18048,224
5779,111
5082,316
13790,181
9898,191
15357,182
11899,202
17506,22
18581,101
11233,189
18189,225
8522,82
8811,206
11347,190
13959,183
18502,102
8775,37
6241,301
13401,119
8376,287
13772,184
10152,192
6833,222
10805,15
9352,228
16742,58
18180,226
16777,59
11523,191
12250,59
7065,223
5277,317
5246,318
5371,319
11221,192
15782,207
7901,110
8249,288
18492,103
17589,189
5799,112
9660,169
15217,289
8712,171
8304,290
7055,224
17811,190
8310,291
7233,121
5796,113
18141,227
17817,191
10089,193
9143,229
10395,21
8613,172
17398,93
6983,225
8469,292
8251,293
9616,170
17521,23
8399,294
6049,302
17599,192
17936,88
17151,117
18292,228
13588,120
7019,226
17385,94
18221,229
16871,118
11201,26
6859,227
8293,295
17572,193
5261,320
7883,111
10151,194
5569,321
10996,50
8403,296
13947,185
10858,154
17663,194
9459,69
13833,186
11755,203
9977,195
5189,322
10372,40
11908,204
17341,95
7950,112
7319,122
10442,27
5218,323
6899,208
6190,303
9507,70
10082,196
11180,27
10066,197
13258,118
13454,121
5960,304
9778,171
10030,198
9394,230
18497,104
11510,193
17232,33
10844,155
9216,231
16879,119
6312,305
7331,123
9162,232
16958,114
5319,324
13910,187
8392,297
17086,120
15759,209
10423,28
18232,230
8358,298
10184,199
6805,228
6146,306
5672,52
16934,115
9213,233
18499,105
13552,122
11595,205
18299,231
18227,232
5321,325
11740,206
18263,233
9629,172
18585,106
12093,160
9059,234
17686,195
11072,156
6235,307
4980,29
11325,194
6419,308
10517,111
5656,53
15717,210
5471,173
11488,195
8026,132
5694,114
9181,235
11627,207
9423,71
13266,119
11713,208
10889,157
13755,211
12167,161
12181,162
9889,200
10253,41
13798,188
16721,60
12185,163
13370,120
17818,196
9449,72
11194,28
5909,115
9927,201
9869,202
7128,229
9222,236
17416,62
5110,326
17310,96
9606,173
7979,133
10906,158
8411,299
11987,164
11403,196
13739,212
11348,197
6031,309
9871,203
8052,134
6961,230
17224,34
13927,189
13362,121
5987,310
7166,231
10586,112
5024,327
8254,300
7091,232
6446,311
7153,233
9185,237
13538,123
7938,113
9751,174
7980,135
9798,175
6169,312
11213,29
13306,122
9388,238
11878,209
9575,176
13389,123
9855,177
17012,116
5660,54
11400,198
5421,328
7004,234
22327,301
9998,204
11919,165
15736,213
15719,214
9598,178
9389,239
8952,23
8512,83
10421,29
17420,63
11509,199
18154,234
11587,210
13590,124
13916,190
5228,329
6820,235
9742,179
5016,30
6920,236
10207,69
5848,116
9915,205
18494,107
13234,124
9085,240
11567,211
10161,206
6163,313
15378,191
18124,235
18307,236
10856,159
9339,241
7971,136
10205,70
5387,330
9070,242
11314,200
7890,114
18034,237
18550,108
17528,24
9833,180
17511,25
8855,215
18529,109
13204,125
6197,314
5677,55
17031,117
12145,166
10150,207
11435,201
17355,97
7018,237
17210,35
11356,202
11257,203
5144,331
9859,181
18408,110
13196,126
11825,212
22334,34
8264,302
10072,208
17370,98
7104,216
18511,111
11336,204
5954,315
10627,113
10008,209
10599,114
6796,238
13245,127
19096,32
15320,303
6888,239
9361,243
15861,55
8652,174
7388,124
8265,304
18128,238
9943,210
7937,115
8872,217
17533,197
13522,125
18407,112
9263,244
7007,240
13887,192
5422,332
11313,205
5263,333
19833,37
8778,38
16787,61
19085,182
10955,160
5081,334
20089,31
11455,206
13431,126
18587,113
8850,218
17508,26
10789,16
5479,175
16828,121
5380,335
11378,207
11391,208
18101,239
11462,209
7180,241
6457,316
17743,198
9164,245
10390,22
5437,336
10486,115
9473,73
5669,56
7969,137
11975,167
16908,118
11242,210
10787,17
13427,127
17223,36
8967,24
18589,337
17622,199
18111,240
17085,122
19086,338
13981,193
9753,183
7013,242
6986,243
17185,37
18192,241
8814,219
17296,99
11637,213
6223,317
4993,32
9053,246
17456,64
18091,242
8574,84
13417,128
16848,123
7283,125
11001,51
11245,211
10588,116
10060,211
11263,212
17055,119
13280,128
9979,212
13859,194
5282,339
12126,168
17078,120
8001,138
17069,121
7118,244
11963,169
11735,214
5969,305
13725,56
6037,318
17035,122
12180,170
10219,71
6959,245
9416,74
18006,243
17773,200
8497,306
8302,307
20090,171
13628,60
12122,172
18318,244
11061,161
6951,246
8675,176
7873,116
10381,42
9006,57
7111,247
6140,319
9156,247
10091,213
6317,320
10375,43
9725,184
15272,308
9653,185
17752,201
11214,213
8268,309
9231,248
9886,214
5870,117
9640,186
7299,126
6384,321
9823,187
5948,322
13599,340
18420,114
9626,188
9129,249
22340,220
11484,214
7296,127
11464,215
18196,245
6399,323
8041,139
8161,310
10490,117
4957,38
9452,75
13409,129
12044,173
7121,248
5837,118
8913,221
4908,39
9176,250
13778,195
10068,215
10841,162
6429,324
8456,311
11863,215
6914,249
6873,250
5718,85
9771,189
8051,140
6435,325
11453,216
8295,312
8837,222
5537,341
9564,190
8118,141
11329,217
17188,38
9752,191
12191,174
18531,115
5174,342
18351,246
15750,223
11682,216
11420,218
18282,247
6923,251
5022,343
5534,344
7110,252
8046,142
8256,313
18461,116
17563,202
17762,203
6765,253
17308,100
5036,345
8600,86
11003,52
9230,251
11037,53
22347,224
4967,39
8056,143
15303,314
11278,219
12192,61
6219,326
11275,220
11522,221
12150,175
5769,87
5362,346
18358,248
11258,222
17814,204
11301,223
4921,40
7390,128
10263,72
6371,327
17348,101
11875,217
6806,254
17003,123
8006,144
6369,328
5642,35
11870,218
11340,224
18121,249
15843,145
18366,250
9734,192
17751,205
8619,177
8579,88
8706,178
11632,219
10633,118
7134,216
11448,225
15881,58
15332,196
12035,176
8857,225
13767,197
6421,329
17472,65
11590,220
11671,221
8209,315
5065,347
12084,177
15236,316
6330,330
8875,226
18352,251
15605,117
5513,348
5201,349
8005,146
5223,350
11491,226
6115,331
8795,40
5070,351
9256,252
6397,332
5962,333
6424,334
8632,179
9106,253
10197,73
10302,74
10327,75
8504,89
15628,118
6748,255
13510,198
8602,180
18516,117
8062,147
11175,30
8586,90
5732,119
11557,227
9163,254
6014,335
11814,222
5755,120
6345,336
5553,352
5487,353
17867,89
8532,91
11585,223
8709,181
5775,121
11926,224
13982,199
5808,122
6883,256
17067,124
13794,200
13979,201
8514,92
11686,225
10630,119
8202,317
5299,354
5381,355
8843,227
11272,228
13329,129
5846,123
18467,118
11362,229
11388,230
8275,318
13603,62
9578,193
15388,182
9115,255
4940,41
11040,54
9311,256
6013,337
7014,257
10939,163
8175,319
18304,252
10367,44
17878,90
5018,183
9189,257
11297,231
5719,124
10511,120
15227,320
9847,194
13478,130
6141,338
10216,76
9605,195
11552,232
6432,339
9225,258
11044,55
7071,258
17728,206
6296,340
5374,356
17176,39
11100,11
10210,77
9344,259
17175,40
15262,321
11901,226
17394,102
13240,130
5881,125
17068,125
10420,30
15794,228
6690,33
17171,41
5285,357
13327,131
12067,178
11508,233
13472,131
6026,341
8410,322
8123,148
5905,342
7135,259
11869,227
7302,129
13902,202
15319,36
18456,119
15754,229
6754,260
18496,120
9705,196
5843,126
8995,59
7258,130
17881,91
13926,203
13785,204
10338,45
17742,207
6840,261
11884,228
5244,358
8485,323
15728,230
8286,324
9523,76
16795,62
8845,231
8218,325
6210,343
16708,63
5304,359
13453,132
6082,344
17951,92
13216,164
11643,229
5490,360
8144,326
10276,78
10831,165
17189,42
11647,230
11199,31
15268,327
9260,260
4900,42
8357,328
15418,184
9487,77
11531,234
13253,132
18245,253
5429,361
9259,261
7139,262
5896,127
5804,128
13960,205
18328,254
5720,129
13933,206
16799,64
11659,231
11772,232
5903,345
16985,126
13476,133
9691,197
9090,262
17455,66
11008,56
6689,34
15476,185
15402,186
10466,121
9684,198
7222,131
18185,255
10496,122
10304,79
15339,207
16901,124
10807,166
15801,232
10991,57
10256,80
11200,32
7984,149
15398,187
5943,346
12204,179
18064,256
11289,235
10591,123
17875,93
10566,124
5726,130
6773,263
6734,264
10374,46
18049,257
15617,119
5054,362
10445,31
8609,188
11771,233
8888,233
11750,234
8732,189
5762,131
18203,258
8889,234
8415,329
5849,132
13406,133
10842,167
17715,208
11028,58
18378,259
12064,180
10081,217
18542,121
18489,122
11792,235
18348,260
17291,103
5108,363
11227,236
12075,181
10539,125
11515,237
8294,330
17496,27
18011,261
6068,347
17363,104
5838,133
15231,331
15432,190
5451,364
5190,191
7377,132
5068,365
17570,209
11890,236
18527,123
6392,348
9521,78
11605,237
8211,332
15858,60
8162,333
15777,235
4961,33
8458,334
11947,182
17967,94
15637,120
5408,366
10536,126
8287,335
10158,218
11970,183
12062,184
8986,61
15354,208
17419,67
12090,185
11871,238
8409,336
18198,262
15803,236
6996,265
7199,133
17568,210
9775,239
6723,35
5802,134
10258,81
18235,263
17792,211
10612,127
10228,82
17626,212
5877,135
18033,264
7928,121
13635,63
7254,134
10932,168
17374,105
18403,124
11850,240
17910,95
6696,36
8559,93
5563,367
6422,349
6258,350
8432,337
10398,23
17641,213
9088,263
5820,94
6166,351
9767,199
8658,192
7317,135
10801,18
17463,68
10871,169
5484,368
16856,125
8585,95
9009,62
12222,64
8999,63
7045,266
6002,352
7108,267
4934,43
15834,150
9432,79
8204,338
8224,339
8440,340
6359,353
13337,134
6341,354
11779,241
5812,136
10116,219
17871,96
6244,355
13527,209
13317,135
8080,151
10324,83
18316,265
8362,341
18473,125
4983,34
9508,80
7031,268
8617,193
17848,97
11707,242
19836,44
12196,65
11565,238
7318,136
6058,264
6087,356
11651,243
7106,269
10345,47
11657,244
10781,19
17471,69
16851,126
10331,84
6184,357
5640,37
8582,96
15688,97
10316,85
15270,342
9440,81
9815,200
6813,270
8134,343
13251,136
7951,122
18042,266
13489,134
6394,358
5986,359
17498,28
17535,29
8511,98
17468,70
11368,239
18322,267
5060,369
6455,360
6666,37
8188,344
18009,268
16760,65
8641,194
9101,265
10277,86
8449,345
7884,123
19083,370
6282,361
5444,371
9563,201
19071,57
8136,152
16968,127
15676,41
5284,372
7294,137
15223,346
13749,64
9348,266
18459,126
6129,347
8178,348
6847,271
18148,269
11374,240
9327,267
9668,202
7300,138
18524,127
6830,237
10031,220
7183,139
17297,106
10795,20
18179,270
8744,195
18421,128
8350,349
8726,196
22319,124
5087,373
8517,99
17034,128
10097,221
8334,350
9581,203
7059,272
13884,210
13461,135
8236,351
9322,268
9436,82
5989,362
11164,32
17480,71
11315,241
10283,87
8871,238
11856,245
15205,352
8307,353
13203,137
8437,354
16854,127
15347,211
11305,242
12091,186
7337,140
15469,197
10336,48
8301,355
18416,129
17851,98
6251,363
11868,246
18163,271
16962,129
17849,99
5414,374
17672,214
6876,273
17479,72
6976,274
11941,187
9511,83
7191,141
17050,130
11189,33
12208,66
9856,204
5072,375
5938,364
17824,215
8023,153
11237,243
11358,244
10819,170
6176,365
5578,376
15353,212
6700,38
11422,245
18561,130
10281,88
18054,272
15429,198
8169,356
17922,100
11903,247
6948,275
16992,131
5858,137
10297,89
9069,269
18414,131
5879,138
12174,188
9980,222
8481,357
6819,276
6751,277
19069,58
12033,189
15273,358
4976,42
11268,246
9964,223
6363,366
6670,39
17948,101
13626,67
5493,377
15616,125
10193,90
17004,132
17973,102
17756,216
7955,126
7095,278
18202,273
18131,274
8234,359
11406,247
11487,248
11444,249
17388,107
18118,275
15685,43
17611,217
15242,360
11577,248
6149,367
9994,224
13305,138
5565,378
12245,68
9790,205
13508,136
8569,100
9084,270
8124,154
10339,49
10404,24
15879,65
9951,225
5703,139
11459,250
15475,199
18104,276
8707,200
15647,127
6353,368
6304,369
10039,226
15635,128
19093,379
11807,249
5224,380
6449,370
13247,139
9067,271
13325,140
9732,206
17585,218
9512,84
7899,129
11057,59
5050,381
12235,69
11990,190
4899,45
11799,250
18506,132
8186,361
8354,362
17428,73
18512,133
8009,155
9179,272
10540,128
8112,156
10920,171
15472,201
5906,371
17126,128
18560,134
15359,213
6849,279
18257,277
15401,202
5668,59
6836,280
10214,91
5776,140
9654,207
7029,281
8694,203
5554,382
5187,383
10455,129
8395,363
5542,384
18224,278
12045,191
11170,34
13627,70
16769,66
6456,372
10824,172
11698,251
15335,214
10843,173
11190,35
7961,130
15758,239
8576,101
10916,174
17400,74
17731,219
18386,279
11965,192
17087,129
11226,251
7321,142
17764,220
17113,130
7023,282
10357,50
20086,373
10870,175
6401,374
6108,375
6034,376
16782,67
8969,66
13469,137
18379,280
8524,102
8661,204
17546,221
17957,103
11034,60
10126,227
7069,283
16818,131
15796,240
8274,364
13909,215
6866,284
15652,131
18151,281
16862,132
7170,285
15278,365
13764,241
17559,222
10015,228
8757,205
9639,208
9082,273
17667,223
5882,141
17187,43
5504,385
6946,286
10813,21
12055,193
16774,68
11009,61
12239,71
9204,274
13460,138
15666,132
11672,252
17098,133
16941,133
8966,25
5708,60
13934,216
17955,104
6757,287
15846,157
11157,36
9909,229
5596,61
13210,103
5179,386
18108,282
17182,44
5975,377
17134,134
10473,130
16783,69
10905,176
5128,387
10874,177
7307,143
18120,283
17494,75
13366,141
7327,144
13972,217
5051,388
8940,242
6755,288
13736,243
18575,135
17892,105
9283,275
9328,276
6743,289
18326,284
15345,218
13424,139
10632,131
22351,244
17402,108
10506,132
5172,389
9811,209
12124,194
6313,378
10076,230
7953,133
11392,252
10825,178
6417,379
11660,253
9269,277
17157,135
18199,285
10538,133
11155,33
10265,92
17985,106
15671,134
9573,210
13395,140
8797,44
9068,278
18149,286
8742,206
8097,158
6005,380
15693,104
6810,290
5495,390
5854,142
7053,291
6260,381
9756,211
11450,253
6100,382
11703,254
10892,179
7261,145
15866,67
9497,85
18301,287
13423,141
13229,180
10194,93
6373,383
5979,384
10111,231
5271,391
9435,86
8422,366
22361,159
7006,292
17723,224
6846,293
10212,94
17916,107
8950,26
17060,134
8824,245
11610,255
15867,68
15459,207
5169,392
9650,212
13837,219
8507,105
7276,146
17956,108
10571,134
9739,213
11876,256
6762,294
6740,295
18576,136
5630,62
8828,246
18059,288
17845,109
11747,257
12189,72
15477,208
5220,393
6380,385
15192,367
17131,136
15747,247
18503,137
11517,254
9586,214
8789,45
5393,394
17084,137
11443,255
6852,296
16953,135
4918,46
8931,248
8510,106
9258,279
13359,142
5847,143
8333,368
8541,107
15876,69
13529,142
11709,258
11800,259
18168,289
5798,144
13286,143
10203,95
11352,256
5154,395
9188,280
11677,260
16830,138
5197,396
17918,110
8812,249
15431,209
9002,70
16717,70
8914,250
8015,160
17386,109
11218,257
8091,161
6861,251
15232,369
18509,138
6178,386
11181,37
6041,387
17504,30
13726,252
5391,397
15700,108
8300,370
7038,297
9071,281
9411,87
5473,398
15395,210
9003,71
11982,195
9984,232
6451,388
10797,22
16904,136
11621,261
17605,225
10088,233
11235,258
17682,226
13793,220
10221,96
16759,71
9392,282
5545,399
15424,211
7281,147
13855,221
18556,139
13892,222
9314,283
12109,196
13836,223
13771,224
11618,262
9952,234
13458,143
11109,12
5457,400
17996,290
15829,162
5754,145
18057,291
15667,135
13244,144
17181,45
6864,298
5864,146
11176,38
12139,197
5048,401
9525,88
18457,140
7269,148
5234,402
15275,371
13963,225
11644,263
15756,253
9087,284
10386,25
8897,254
8939,255
9582,215
8424,372
11805,264
11917,198
10973,181
6287,389
5499,403
6703,40
5270,404
12063,199
8084,163
5764,147
11082,182
22350,256
6284,390
5968,373
10799,23
4946,47
15203,374
17349,110
8581,109
10246,51
11149,34
9662,216
8620,212
9406,89
15399,213
4922,48
10518,135
5664,63
7892,136
17231,46
16798,72
12017,200
9945,235
5198,405
17942,111
8801,257
10569,136
10094,236
6239,391
5964,392
12103,201
5692,64
10475,137
8436,375
11852,265
17371,111
18445,141
17724,227
5805,148
17433,76
10990,62
9125,285
10592,138
11389,259
7171,299
10366,52
6279,393
9489,90
13189,145
15311,376
10472,139
6855,300
17357,112
11582,266
5782,149
18415,142
7246,149
13324,146
11299,260
6448,394
8155,377
8177,378
7141,301
7369,150
7274,151
18484,143
8545,110
5419,406
18248,292
9612,217
5453,407
15427,214
6368,395
15660,137
5705,65
9638,218
12247,73
11468,261
18022,293
17612,228
15292,379
16951,137
18464,144
12089,202
17659,229
18283,294
6807,302
5519,408
10289,97
5915,396
8763,215
18215,295
8348,380
10802,24
8282,381
12112,203
11038,63
13614,74
8654,216
8721,217
13844,226
8153,382
16841,139
5920,397
8834,258
12143,204
7169,303
11611,267
6095,398
5043,409
9262,286
9999,237
9118,287
17024,138
4958,49
8564,111
6693,41
17345,113
6361,399
13299,147
4914,50
6204,400
5528,410
5623,66
10803,25
10545,140
6812,304
9882,238
7917,138
6886,259
15471,218
11712,268
9608,219
18229,296
10034,239
7224,152
5155,411
11075,183
9397,288
11571,269
8667,219
17503,31
8245,383
6047,401
10029,240
5111,412
11094,184
17815,230
5860,150
22314,46
16772,73
9203,289
7292,153
10000,241
11765,270
8383,384
13194,148
7259,154
11419,262
11551,263
13425,144
8714,220
8140,164
9766,220
8496,112
8489,385
15443,221
13526,145
13699,38
6687,42
7122,305
9810,221
8284,386
9910,242
5561,413
16741,74
19092,222
5175,414
12186,205
7016,206
8126,165
18052,297
6360,402
6804,306
10284,98
18230,298
9867,243
17639,231
7126,307
11956,207
11524,264
13808,227
8622,222
6763,308
8076,166
11617,271
16767,75
4954,51
8802,260
12014,208
18238,299
17889,112
12116,209
6172,403
6305,404
6331,405
17208,47
5230,415
8567,113
16739,76
10977,185
17289,114
7030,309
8892,261
11438,265
10429,32
17396,115
13810,228
6039,406
16981,139
11083,186
5364,416
15327,39
10590,141
7164,310
9522,91
18310,300
11302,266
8266,387
13868,229
18521,145
5376,417
9000,72
10186,99
5780,151
6206,407
9597,223
11602,272
8404,388
8513,114
9253,290
17299,116
15235,389
17898,113
17993,301
8767,223
5259,418
10171,244
18088,302
18582,419
5119,420
11525,267
6768,262
11692,273
5130,421
9749,224
5511,422
8593,115
9490,92
9342,291
11769,274
5971,390
9954,245
15351,230
11828,275
8143,391
15251,392
11376,268
5227,423
6017,408
10369,53
5509,424
5199,425
18474,146
10477,142
11613,276
11099,13
5615,67
17660,232
13298,149
9338,292
18390,147
8807,263
18565,148
18296,303
11829,277
13554,146
10542,143
15683,116
8226,393
16780,77
10170,246
8881,264
13293,150
13211,187
6281,409
9712,225
6191,410
15334,231
9607,226
15214,394
7947,139
18007,304
15873,73
10005,247
13765,265
11006,64
11503,269
5203,426
13205,151
15310,395
22330,396
9584,227
9462,75
5122,427
17332,117
17959,114
8792,47
11803,278
4929,52
9710,228
9901,248
10222,100
5763,152
6116,411
8755,224
13215,188
8010,167
18187,305
11318,270
12164,210
7894,140
9461,93
6152,412
12003,211
17309,118
13524,147
7914,141
10378,54
6906,311
17945,115
17530,32
10268,101
17292,119
16916,140
17928,116
10037,249
5558,428
5093,429
10124,250
8540,117
9919,251
5137,430
5460,431
7278,155
7912,142
9602,229
17904,117
8830,266
15202,397
15318,40
13929,232
5260,432
9572,230
11262,271
7195,156
4959,35
13407,148
6825,312
5551,433
16897,140
9102,293
5951,294
18005,306
9506,94
9736,231
8487,398
15414,225
5625,68
12074,212
11782,279
16976,141
6942,313
6823,314
5621,69
11041,65
5655,70
15336,233
18482,149
9806,232
8413,399
18515,150
11745,280
9965,252
18510,151
11104,35
8272,400
10432,33
17138,141
6133,413
17608,233
8741,226
11437,272
18472,152
7364,157
11887,281
6816,267
17281,120
12001,213
5031,434
9251,295
8960,27
7879,143
10200,102
10399,26
16822,142
18099,307
8754,227
15224,401
17788,234
11353,273
5418,435
17501,33
5348,228
11891,282
7012,315
8780,48
11341,274
8369,402
5329,436
6249,414
10351,55
15877,74
17447,77
12076,214
5682,71
6182,415
8401,403
8296,404
13405,234
9907,253
5343,437
18014,308
10243,56
15860,75
11478,275
5456,229
6965,316
16836,143
9939,254
8874,268
4912,53
18252,309
18112,310
15408,230
5401,438
8859,269
17028,142
5910,416
13295,152
18244,311
11326,276
8627,231
8835,270
8149,405
15457,232
12041,215
13823,235
18373,312
8394,406
17685,235
6851,317
11662,283
13517,149
8321,407
18417,153
7985,168
6121,417
13296,153
16868,144
10394,27
8104,169
6990,318
10997,66
8474,408
8428,409
17624,236
5412,439
8739,233
8237,410
11915,216
17689,237
17115,145
15823,170
11728,284
13559,150
18412,154
17705,238
8604,234
6857,319
11724,285
12057,217
9298,296
17613,239
6721,43
10879,189
15764,271
6462,418
8297,411
6333,419
17093,146
6079,420
18116,313
13288,154
9224,297
11029,67
10988,68
12040,218
9005,76
4979,36
13212,155
6208,412
8366,413
4944,54
9468,95
18592,235
13415,151
15463,236
6682,44
5005,49
13818,236
11474,277
18544,155
17119,147
8125,171
17288,121
11711,286
17786,240
6732,45
6930,320
9743,233
13684,41
11639,287
11534,278
17088,148
13946,237
5294,440
13328,156
7957,144
6832,321
5176,441
11588,288
17144,149
19066,152
13560,153
9419,96
8337,414
6033,421
7127,322
16922,143
5149,442
8930,272
13864,238
5104,443
13759,273
9858,234
7022,323
9243,298
6019,422
15636,145
16778,78
13442,154
6775,324
11808,289
15480,237
11749,290
10852,190
16835,150
9678,235
8829,274
5704,153
5448,444
17903,118
17623,241
5000,37
6340,423
15809,275
16869,151
8086,172
10527,144
13711,42
13365,157
6845,276
4887,55
7956,146
5173,445
6862,325
18584,156
10272,103
15338,239
18382,314
6918,326
5226,446
7092,327
17840,119
6081,424
16735,79
17121,152
10273,104
9202,299
17220,48
8592,118
5562,447
5859,154
10436,34
12098,219
16894,153
6725,46
12031,220
18418,157
7350,158
16737,80
17714,242
9066,300
9418,97
5029,448
17618,243
6078,425
13384,158
17704,244
5316,238
8180,415
5982,426
17771,245
6183,427
5627,72
16956,144
10462,35
9950,255
5886,155
5686,73
7925,147
11480,279
11528,280
15233,416
9577,236
10153,256
9822,237
11746,291
9395,301
5170,449
11458,281
8573,119
18332,315
8711,239
11490,282
8462,417
9627,238
18145,316
15455,240
6311,418
8279,419
17489,78
8978,77
6440,420
5252,450
18281,317
18406,158
8370,421
15731,277
6968,328
8926,278
15804,279
18574,159
9821,239
13514,240
10897,191
18532,160
8521,120
12054,221
7918,148
9288,302
15626,149
5507,451
4892,56
6154,428
10239,105
11052,69
15364,241
13853,242
6771,329
6895,330
9770,240
11282,283
11186,39
5831,156
5443,452
17648,246
9308,303
18360,318
7373,159
6220,429
5742,121
16893,154
5046,453
6351,430
5147,454
11633,292
5923,431
13252,159
13727,280
16899,155
11857,293
17843,120
11804,294
7226,160
12019,222
22346,422
17379,122
9674,241
5308,455
17954,121
6842,331
6062,432
15194,423
13747,281
18398,161
5335,456
9721,242
13307,160
13820,243
17414,79
18396,162
9635,243
19062,155
12105,223
10434,36
9917,257
7032,332
9579,244
6376,433
6382,434
8117,173
17279,123
11004,70
9759,245
17914,122
10962,192
6821,282
8147,424
17089,156
15261,425
15632,150
16844,157
15713,283
5724,157
18401,163
5793,158
5791,159
9377,304
6022,435
13822,244
13207,161
7896,151
9420,98
16910,145
8207,426
18593,241
5644,74
17880,123
13993,50
6021,436
9784,246
8028,174
15622,152
8760,242
8430,427
18071,319
5327,243
18106,320
11071,193
9349,305
10125,258
17009,146
5941,437
6367,438
5283,457
17259,124
6349,439
5281,458
5649,75
11371,284
9443,99
8693,244
10119,259
10179,260
7154,284
13701,43
12010,224
12012,225
12020,226
5041,459
18055,321
13468,156
11231,285
13786,245
11116,36
13281,162
17939,124
7201,161
11810,295
16779,81
13243,163
6192,440
17443,80
10438,37
9930,261
10062,262
8840,285
12023,227
5659,76
6998,333
6697,47
11630,296
11538,286
8864,286
18275,322
17209,49
9167,306
5467,460
18133,323
18204,324
5527,461
10812,194
5328,462
10343,57
7357,162
13770,246
7054,334
10581,145
6054,441
11885,297
7000,335
10888,195
10377,58
11073,196
7379,163
8074,175
18536,164
17893,125
16907,147
11152,37
13411,157
17351,125
9968,263
10487,146
17395,126
10360,59
7217,164
18462,165
12241,76
13816,247
11718,298
5667,77
7906,153
18295,325
7051,336
10510,147
6327,442
14037,164
9835,247
7301,165
13570,248
8197,428
18078,326
11681,299
17307,127
18435,166
10332,106
8948,287
8291,429
16753,82
11495,287
13618,77
18289,327
6767,337
8813,288
11555,288
8385,430
8055,176
13356,165
18046,328
11441,289
7161,338
7366,166
6174,443
6853,264
15228,431
10004,265
5521,463
17935,126
8057,177
10011,266
17882,127
5541,245
9135,307
15239,432
11114,38
10257,107
7240,167
5508,464
9073,308
17425,81
15609,154
16937,148
9434,100
18402,167
15732,289
7945,155
11169,40
16806,83
11447,290
18274,329
11866,300
9865,267
22345,433
10582,148
8168,434
10103,228
9306,309
6766,339
17758,247
5773,160
9367,310
17766,248
15248,435
11322,291
16963,149
12202,78
9636,248
11098,14
9928,268
16738,84
16859,158
9427,101
10322,108
13261,166
18262,330
5868,161
17254,128
8944,290
18117,331
9870,269
6780,340
8387,436
18159,332
7356,149
11654,301
11812,302
7903,156
17989,333
5643,78
9687,249
8182,437
5855,162
7372,168
5089,465
19074,79
7120,341
6964,342
5819,163
6063,444
11783,303
10232,109
6890,343
9803,250
18354,334
6802,344
7093,345
5344,466
9617,251
17869,128
6255,445
7353,169
18598,246
5633,80
4987,38
8089,178
17305,129
18119,335
8558,122
9591,252
18455,168
11537,292
5202,467
15849,179
10780,26
8189,438
5863,164
6339,446
13371,167
7907,157
16714,85
15324,44
8561,123
16924,150
8659,247
10143,270
10274,110
12120,229
11667,304
20081,170
13872,249
9290,311
12168,230
9599,253
11513,293
8842,291
13991,51
12021,231
8806,292
8013,180
12205,79
8443,439
7132,346
18065,336
18519,169
19065,158
13513,159
13974,250
15781,293
10435,38
6237,447
5146,248
5760,165
18102,337
13332,168
6887,347
16991,151
22329,249
5505,468
10157,271
9300,312
10832,197
18081,338
5544,469
6875,348
7109,349
8749,250
16839,159
5729,166
22363,78
9888,272
11185,41
8673,251
13380,169
10822,198
11507,294
12085,232
7230,171
5447,470
8858,294
8405,440
5481,471
15798,295
7922,158
5608,81
15255,441
6889,350
8340,442
17193,50
15246,443
13713,45
5118,252
9365,313
7129,351
6067,448
6267,449
17607,249
5015,472
10187,111
13852,251
9103,314
11697,305
5972,450
17769,250
6444,451
17512,34
18539,170
9194,315
8918,296
17142,160
18588,473
13320,170
13968,252
11629,306
10791,27
9604,254
13255,171
9661,255
8849,297
7147,352
8735,253
9914,273
4937,57
17680,251
6344,452
11078,199
15479,254
9571,256
17477,82
10469,150
13812,253
9929,274
13619,80
7328,172
18458,171
8094,181
15300,444
11674,307
5929,453
5800,167
9012,79
11393,295
17032,152
15329,254
13856,255
6252,454
10553,151
11426,296
9429,102
18320,339
5398,474
11187,42
18053,340
15737,298
18374,341
6000,455
17492,83
5840,168
11974,233
6028,456
11010,71
9912,275
10548,152
9056,316
10195,112
17656,252
12225,81
18433,172
6901,353
7001,354
7131,355
13616,82
7997,182
9131,317
10402,28
16792,86
9702,257
22342,299
18426,173
8713,255
11789,308
16837,161
6708,48
11836,309
5071,475
10602,153
17859,129
18428,174
11665,310
6784,356
4930,58
