pid,parent,zoneIndex,ptype,category,path,comment,extraData,family,solveValue,coords
14523,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14523,,{},hub,0,[]
14524,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14524,,{},hub,0,[]
14526,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14526,,{},hub,0,[]
14598,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14598,,{},hub,0,[]
14603,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14603,,{},hub,0,[]
14606,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14606,,{},hub,0,[]
14607,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14607,,{},hub,0,[]
14608,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14608,,{},hub,0,[]
14615,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14615,,{},hub,0,[]
14616,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14616,,{},hub,0,[]
14628,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14628,,{},hub,0,[]
14629,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14629,,{},hub,0,[]
14631,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14631,,{},hub,0,[]
14637,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14637,,{},hub,0,[]
14656,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14656,,{},hub,0,[]
14672,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14672,,{},hub,0,[]
14682,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14682,,{},hub,0,[]
14683,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14683,,{},hub,0,[]
14685,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14685,,{},hub,0,[]
14690,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14690,,{},hub,0,[]
14691,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14691,,{},hub,0,[]
14692,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14692,,{},hub,0,[]
14695,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14695,,{},hub,0,[]
14696,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14696,,{},hub,0,[]
14704,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14704,,{},hub,0,[]
14711,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14711,,{},hub,0,[]
14712,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14712,,{},hub,0,[]
14717,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14717,,{},hub,0,[]
14798,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14798,,{},hub,0,[]
14800,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14800,,{},hub,0,[]
14801,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14801,,{},hub,0,[]
14804,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14804,,{},hub,0,[]
14805,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14805,,{},hub,0,[]
14814,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14814,,{},hub,0,[]
14826,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14826,,{},hub,0,[]
14827,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14827,,{},hub,0,[]
14830,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14830,,{},hub,0,[]
14838,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14838,,{},hub,0,[]
14842,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14842,,{},hub,0,[]
14852,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14852,,{},hub,0,[]
14853,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14853,,{},hub,0,[]
14854,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14854,,{},hub,0,[]
14857,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14857,,{},hub,0,[]
14865,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14865,,{},hub,0,[]
14872,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14872,,{},hub,0,[]
14882,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14882,,{},hub,0,[]
14891,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14891,,{},hub,0,[]
14908,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14908,,{},hub,0,[]
14918,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14918,,{},hub,0,[]
14946,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14946,,{},hub,0,[]
14987,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14987,,{},hub,0,[]
14993,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_14993,,{},hub,0,[]
15002,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15002,,{},hub,0,[]
15003,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15003,,{},hub,0,[]
15024,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15024,,{},hub,0,[]
15028,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15028,,{},hub,0,[]
15034,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15034,,{},hub,0,[]
15043,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15043,,{},hub,0,[]
15052,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15052,,{},hub,0,[]
15070,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15070,,{},hub,0,[]
15072,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15072,,{},hub,0,[]
15082,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15082,,{},hub,0,[]
15105,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15105,,{},hub,0,[]
15114,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15114,,{},hub,0,[]
15121,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15121,,{},hub,0,[]
15125,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15125,,{},hub,0,[]
15126,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15126,,{},hub,0,[]
15144,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15144,,{},hub,0,[]
15150,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15150,,{},hub,0,[]
15153,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15153,,{},hub,0,[]
15154,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15154,,{},hub,0,[]
15169,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15169,,{},hub,0,[]
15173,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15173,,{},hub,0,[]
15175,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15175,,{},hub,0,[]
15178,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15178,,{},hub,0,[]
15180,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15180,,{},hub,0,[]
15181,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15181,,{},hub,0,[]
15182,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15182,,{},hub,0,[]
15183,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15183,,{},hub,0,[]
15184,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15184,,{},hub,0,[]
15189,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15189,,{},hub,0,[]
15191,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15191,,{},hub,0,[]
15489,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15489,,{},hub,0,[]
15494,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15494,,{},hub,0,[]
15497,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15497,,{},hub,0,[]
15499,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15499,,{},hub,0,[]
15501,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15501,,{},hub,0,[]
15502,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15502,,{},hub,0,[]
15503,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15503,,{},hub,0,[]
15507,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15507,,{},hub,0,[]
15516,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15516,,{},hub,0,[]
15524,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15524,,{},hub,0,[]
15526,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15526,,{},hub,0,[]
15531,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15531,,{},hub,0,[]
15532,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15532,,{},hub,0,[]
15535,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15535,,{},hub,0,[]
15539,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15539,,{},hub,0,[]
15540,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15540,,{},hub,0,[]
15541,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15541,,{},hub,0,[]
15546,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15546,,{},hub,0,[]
15548,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15548,,{},hub,0,[]
15554,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15554,,{},hub,0,[]
15555,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15555,,{},hub,0,[]
15560,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15560,,{},hub,0,[]
15563,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15563,,{},hub,0,[]
15569,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15569,,{},hub,0,[]
15573,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15573,,{},hub,0,[]
15576,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15576,,{},hub,0,[]
15579,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15579,,{},hub,0,[]
15583,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15583,,{},hub,0,[]
15585,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15585,,{},hub,0,[]
15586,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15586,,{},hub,0,[]
15588,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15588,,{},hub,0,[]
15888,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15888,,{},hub,0,[]
15889,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15889,,{},hub,0,[]
15890,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15890,,{},hub,0,[]
15891,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15891,,{},hub,0,[]
15893,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15893,,{},hub,0,[]
15896,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15896,,{},hub,0,[]
15897,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15897,,{},hub,0,[]
15900,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_15900,,{},hub,0,[]
16218,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_16218,,{},hub,0,[]
16401,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_16401,,{},hub,0,[]
16418,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_16418,,{},hub,0,[]
16478,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_16478,,{},hub,0,[]
16576,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_16576,,{},hub,0,[]
16578,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_16578,,{},hub,0,[]
16611,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_16611,,{},hub,0,[]
16613,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_16613,,{},hub,0,[]
16614,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_16614,,{},hub,0,[]
16620,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_16620,,{},hub,0,[]
16622,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_16622,,{},hub,0,[]
16623,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_16623,,{},hub,0,[]
16631,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_16631,,{},hub,0,[]
16635,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_16635,,{},hub,0,[]
16641,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_16641,,{},hub,0,[]
16642,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_16642,,{},hub,0,[]
16654,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_16654,,{},hub,0,[]
16660,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_16660,,{},hub,0,[]
16670,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_16670,,{},hub,0,[]
16673,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_16673,,{},hub,0,[]
16676,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_16676,,{},hub,0,[]
19810,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_19810,,{},hub,0,[]
19811,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_19811,,{},hub,0,[]
19812,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_19812,,{},hub,0,[]
19843,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_19843,,{},hub,0,[]
19844,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_19844,,{},hub,0,[]
19865,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_19865,,{},hub,0,[]
19936,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_19936,,{},hub,0,[]
19938,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_19938,,{},hub,0,[]
19940,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_19940,,{},hub,0,[]
19973,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_19973,,{},hub,0,[]
20024,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_20024,,{},hub,0,[]
22092,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_22092,,{},hub,0,[]
25082,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_25082,,{},hub,0,[]
25086,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_25086,,{},hub,0,[]
25183,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_25183,,{},hub,0,[]
25191,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_25191,,{},hub,0,[]
25202,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_25202,,{},hub,0,[]
25224,-1,5,logicGrid,LogicGrid,World / Shady Wildwood / DailyPuzzle / LogicGrid_25224,,{},hub,0,[]
6738,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_6738,,{},hub,60,[{"x":-41684.75;"y":62523.5;"z":17967.4;"pitch":0;"yaw":0;"roll":0}]
6744,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_6744,,{},hub,60,[{"x":-38495.22;"y":63352.5;"z":7547.65;"pitch":0;"yaw":0;"roll":0}]
6760,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_6760,,{},hub,60,[{"x":-39312.57;"y":57061.8;"z":17811.49;"pitch":0;"yaw":0;"roll":0}]
6768,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_6768,,{},hub,60,[{"x":-39312.13;"y":53063.08;"z":16676.34;"pitch":0;"yaw":0;"roll":0}]
6785,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_6785,,{},hub,60,[{"x":-37167.62;"y":37321.3;"z":17528.78;"pitch":0;"yaw":0;"roll":0}]
6808,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_6808,,{},hub,60,[{"x":-41938.47;"y":63492.34;"z":16047.68;"pitch":0;"yaw":0;"roll":0}]
6816,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_6816,,{},hub,60,[{"x":-40785.52;"y":58884.73;"z":17616.1;"pitch":0;"yaw":0;"roll":0}]
6821,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_6821,,{},hub,60,[{"x":-37064.08;"y":44334.83;"z":14758.88;"pitch":0;"yaw":0;"roll":0}]
6822,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_6822,,{},hub,60,[{"x":-41698.03;"y":56799.35;"z":15048.1;"pitch":0;"yaw":0;"roll":0}]
6828,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_6828,,{},hub,60,[{"x":-35943.22;"y":63508.16;"z":7861.43;"pitch":0;"yaw":0;"roll":0}]
6830,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_6830,,{},hub,60,[{"x":-36853.71;"y":31302.56;"z":15199.03;"pitch":0;"yaw":0;"roll":0}]
6845,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_6845,,{},hub,60,[{"x":-39801.11;"y":70175.65;"z":16454.13;"pitch":0;"yaw":0;"roll":0}]
6860,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_6860,,{},hub,60,[{"x":-40874.91;"y":62581.15;"z":16018.1;"pitch":0;"yaw":0;"roll":0}]
6861,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_6861,,{},hub,60,[{"x":-41293.02;"y":53885.33;"z":18316.63;"pitch":0;"yaw":0;"roll":0}]
6886,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_6886,,{},hub,60,[{"x":-38393.88;"y":61713.28;"z":7503.97;"pitch":0;"yaw":0;"roll":0}]
6899,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_6899,,{},hub,60,[{"x":-41627.12;"y":61751.39;"z":15970.16;"pitch":0;"yaw":0;"roll":0}]
6962,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_6962,,{},hub,60,[{"x":-39648.97;"y":58712.95;"z":15624.04;"pitch":0;"yaw":0;"roll":0}]
7033,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_7033,,{},hub,60,[{"x":-40302.08;"y":56718.52;"z":17682.22;"pitch":0;"yaw":0;"roll":0}]
7034,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_7034,,{},hub,60,[{"x":-39742.55;"y":58296.63;"z":17190.12;"pitch":0;"yaw":0;"roll":0}]
7061,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_7061,,{},hub,60,[{"x":-43385.52;"y":57194.12;"z":15128.27;"pitch":0;"yaw":0;"roll":0}]
7068,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_7068,,{},hub,60,[{"x":-39472.59;"y":61703.76;"z":15544.95;"pitch":0;"yaw":0;"roll":0}]
7104,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_7104,,{},hub,60,[{"x":-48141.3;"y":76105.27;"z":4718.99;"pitch":0;"yaw":0;"roll":0}]
7137,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_7137,,{},hub,60,[{"x":-37865.96;"y":64621.45;"z":7685.13;"pitch":0;"yaw":0;"roll":0}]
7151,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_7151,,{},hub,60,[{"x":-37559.46;"y":60528.77;"z":13709.75;"pitch":0;"yaw":0;"roll":0}]
7152,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_7152,,{},hub,60,[{"x":-40209.4;"y":58281.82;"z":15736.31;"pitch":0;"yaw":0;"roll":0}]
7154,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_7154,,{},hub,60,[{"x":-38293.22;"y":63788.42;"z":7544.72;"pitch":0;"yaw":0;"roll":0}]
7178,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_7178,,{},hub,60,[{"x":-38720.68;"y":54721.44;"z":18063.18;"pitch":0;"yaw":0;"roll":0}]
7179,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_7179,,{},hub,60,[{"x":-38788.34;"y":58658.89;"z":14228.3;"pitch":0;"yaw":0;"roll":0}]
8799,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_8799,,{},hub,60,[{"x":-55512.64;"y":71490.51;"z":7311.43;"pitch":0;"yaw":0;"roll":0}]
8800,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_8800,,{},hub,60,[{"x":-55629.26;"y":73195.09;"z":6612.67;"pitch":0;"yaw":0;"roll":0}]
8801,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_8801,,{},hub,60,[{"x":-71569.2;"y":24851.29;"z":12278;"pitch":0;"yaw":0;"roll":0}]
8802,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_8802,,{},hub,60,[{"x":-64412.71;"y":24073.24;"z":13432;"pitch":0;"yaw":0;"roll":0}]
8803,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_8803,,{},hub,60,[{"x":-70110.48;"y":21266.34;"z":13810.06;"pitch":0;"yaw":0;"roll":0}]
8804,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_8804,,{},hub,60,[{"x":-67456.18;"y":32383.23;"z":13288;"pitch":0;"yaw":0;"roll":0}]
8805,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_8805,,{},hub,60,[{"x":-86461.3;"y":49069.71;"z":12304.22;"pitch":0;"yaw":0;"roll":0}]
8806,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_8806,,{},hub,60,[{"x":-74661.24;"y":55114.31;"z":11462.29;"pitch":0;"yaw":0;"roll":0}]
8807,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_8807,,{},hub,60,[{"x":-59863.26;"y":71041.34;"z":9153;"pitch":0;"yaw":0;"roll":0}]
8808,-1,5,matchbox,MatchBox,World / Shady Wildwood / DailyPuzzle / MatchBox_8808,,{},hub,60,[{"x":-74609.23;"y":51595.73;"z":11740.63;"pitch":0;"yaw":0;"roll":0}]
