id,zone,ptype
12100,2,matchbox
12101,2,matchbox
12102,2,matchbox
12103,2,matchbox
12104,2,matchbox
12105,2,matchbox
12106,2,matchbox
12107,2,matchbox
12108,2,matchbox
12109,2,matchbox
12110,2,matchbox
12111,2,matchbox
12112,2,matchbox
12113,2,matchbox
12114,2,matchbox
12115,2,matchbox
12116,2,matchbox
12117,2,matchbox
12118,2,matchbox
12119,2,matchbox
12120,2,matchbox
12121,2,matchbox
12122,2,matchbox
12123,2,matchbox
12124,2,matchbox
12125,2,matchbox
12126,2,matchbox
12127,2,matchbox
12128,2,matchbox
12129,2,matchbox
12130,2,matchbox
12131,2,matchbox
12132,2,matchbox
12133,2,matchbox
12134,2,matchbox
12135,2,matchbox
12136,2,matchbox
12137,2,matchbox
12138,2,matchbox
12139,2,matchbox
12140,2,matchbox
12141,2,matchbox
12142,2,matchbox
12143,2,matchbox
12144,2,matchbox
12145,2,matchbox
12146,2,matchbox
12147,2,matchbox
12148,2,matchbox
12149,2,matchbox
12150,2,matchbox
12151,2,matchbox
12152,2,matchbox
12153,2,matchbox
12154,2,matchbox
12155,2,matchbox
12156,2,matchbox
12157,2,matchbox
12158,2,matchbox
12159,2,matchbox
12160,2,matchbox
12161,2,matchbox
12162,2,matchbox
12163,2,matchbox
12164,2,matchbox
12165,2,matchbox
12166,2,matchbox
12167,2,matchbox
12168,2,matchbox
12169,2,matchbox
12170,2,matchbox
12171,2,matchbox
12172,2,matchbox
12173,2,matchbox
12174,2,matchbox
12175,2,matchbox
12176,2,matchbox
12177,2,matchbox
12178,2,matchbox
12179,2,matchbox
12180,2,matchbox
12181,2,matchbox
12182,2,matchbox
12183,2,followTheShiny
12184,2,matchbox
12185,2,matchbox
12186,2,matchbox
12187,2,matchbox
12188,2,followTheShiny
12189,2,followTheShiny
12190,2,followTheShiny
12191,2,matchbox
12192,2,followTheShiny
12193,2,followTheShiny
12194,2,matchbox
12195,2,matchbox
12196,2,followTheShiny
12197,2,followTheShiny
12198,2,followTheShiny
12199,2,followTheShiny
12200,2,followTheShiny
12201,2,followTheShiny
12202,2,followTheShiny
12203,2,followTheShiny
12204,2,matchbox
12205,2,followTheShiny
12206,2,followTheShiny
12207,2,followTheShiny
12208,2,followTheShiny
12209,2,followTheShiny
12210,2,followTheShiny
12211,2,followTheShiny
12212,2,followTheShiny
12213,2,followTheShiny
12214,2,followTheShiny
12215,2,followTheShiny
12216,2,followTheShiny
12217,2,followTheShiny
12218,2,followTheShiny
12219,2,followTheShiny
12220,2,followTheShiny
12221,2,followTheShiny
12222,2,followTheShiny
12223,2,followTheShiny
12224,2,followTheShiny
12225,2,followTheShiny
12226,2,followTheShiny
12227,2,followTheShiny
12228,2,followTheShiny
12229,2,followTheShiny
12230,2,followTheShiny
12231,2,followTheShiny
12232,2,followTheShiny
12233,2,followTheShiny
12234,2,followTheShiny
12235,2,followTheShiny
12236,2,followTheShiny
12237,2,followTheShiny
12238,2,followTheShiny
12239,2,followTheShiny
12240,2,followTheShiny
12241,2,followTheShiny
12242,2,followTheShiny
12243,2,followTheShiny
12244,2,followTheShiny
12245,2,followTheShiny
12246,2,followTheShiny
12247,2,followTheShiny
12248,2,followTheShiny
12249,2,followTheShiny
12250,2,followTheShiny
12253,5,logicGrid
12254,4,logicGrid
13182,2,hiddenRing
13185,5,racingRingCourse
13186,2,hiddenRing
13188,2,hiddenRing
13189,3,hiddenCube
13190,3,hiddenCube
13191,3,hiddenCube
13192,3,hiddenCube
13193,3,hiddenCube
13194,3,hiddenCube
13195,3,hiddenCube
13196,3,hiddenCube
13197,3,hiddenCube
13198,2,hiddenCube
13199,3,hiddenCube
13200,3,hiddenCube
13201,3,hiddenCube
13202,3,hiddenCube
13203,3,hiddenCube
13204,3,hiddenCube
13205,3,hiddenCube
13206,3,hiddenCube
13207,3,hiddenCube
13208,3,hiddenCube
13209,3,hiddenCube
13210,5,lightPattern
13211,2,hiddenCube
13212,3,hiddenCube
13213,2,hiddenCube
13214,3,hiddenCube
13215,2,hiddenCube
13216,2,hiddenCube
13217,2,hiddenCube
13218,3,hiddenCube
13219,3,hiddenCube
13220,2,hiddenCube
13221,3,hiddenCube
13222,3,hiddenCube
13223,2,hiddenCube
13224,2,hiddenCube
13225,2,hiddenCube
13226,3,hiddenCube
13227,3,hiddenCube
13228,2,hiddenCube
13229,2,hiddenCube
13230,2,hiddenCube
13231,2,hiddenCube
13232,2,hiddenCube
13233,2,hiddenCube
13234,3,hiddenCube
13235,3,hiddenCube
13236,3,hiddenCube
13237,3,hiddenCube
13238,3,hiddenCube
13239,3,hiddenCube
13240,3,hiddenCube
13241,3,hiddenCube
13242,3,hiddenCube
13243,3,hiddenCube
13244,3,hiddenCube
13245,3,hiddenCube
13246,3,hiddenCube
13247,3,hiddenCube
13248,3,hiddenCube
13249,3,hiddenCube
13250,3,hiddenCube
13251,3,hiddenCube
13252,3,hiddenCube
13253,3,hiddenCube
13254,3,hiddenCube
13255,3,hiddenCube
13256,3,hiddenCube
13257,3,hiddenCube
13258,3,hiddenCube
13259,3,hiddenCube
13260,3,hiddenCube
13261,3,hiddenCube
13262,3,hiddenCube
13263,3,hiddenCube
13264,3,hiddenCube
13265,3,hiddenCube
13266,3,hiddenCube
13267,3,hiddenCube
13268,3,hiddenCube
13269,3,hiddenCube
13270,3,hiddenCube
13271,3,hiddenCube
13272,3,hiddenCube
13273,3,hiddenCube
13274,3,hiddenCube
13275,3,hiddenCube
13276,3,hiddenCube
13277,3,hiddenCube
13278,3,hiddenCube
13279,3,hiddenCube
13280,3,hiddenCube
13281,3,hiddenCube
13282,3,hiddenCube
13283,3,hiddenCube
13284,3,hiddenCube
13285,3,hiddenCube
13286,3,hiddenCube
13287,3,hiddenCube
13288,3,hiddenCube
13289,3,hiddenCube
13290,3,hiddenCube
13291,3,hiddenCube
13292,3,hiddenCube
13293,3,hiddenCube
13294,3,hiddenCube
13295,3,hiddenCube
13296,3,hiddenCube
13297,3,hiddenCube
13298,3,hiddenCube
13299,3,hiddenCube
13300,3,hiddenCube
13301,3,hiddenCube
13302,3,hiddenCube
13303,3,hiddenCube
13304,3,hiddenCube
13305,3,hiddenCube
13306,3,hiddenCube
13307,3,hiddenCube
13308,3,hiddenCube
13309,3,hiddenCube
13310,3,hiddenCube
13311,3,hiddenCube
13312,3,hiddenCube
13313,3,hiddenCube
13314,3,hiddenCube
13315,3,hiddenCube
13316,3,hiddenCube
13317,3,hiddenCube
13318,3,hiddenCube
13319,3,hiddenCube
13320,3,hiddenCube
13321,3,hiddenCube
13322,3,hiddenCube
13323,3,hiddenCube
13324,3,hiddenCube
13325,3,hiddenCube
13326,3,hiddenCube
13327,3,hiddenCube
13328,3,hiddenCube
13329,3,hiddenCube
13330,3,hiddenCube
13331,3,hiddenCube
13332,3,hiddenCube
13333,3,hiddenCube
13334,3,hiddenCube
13335,3,hiddenCube
13336,3,hiddenCube
13337,3,hiddenCube
13338,3,hiddenCube
13339,3,hiddenCube
13340,3,hiddenCube
13341,3,hiddenCube
13342,3,hiddenCube
13343,3,hiddenCube
13344,3,hiddenCube
13345,3,hiddenCube
13346,3,hiddenCube
13347,3,hiddenCube
13348,3,hiddenCube
13349,3,hiddenCube
13350,3,hiddenCube
13351,3,hiddenCube
13352,3,hiddenCube
13353,3,hiddenCube
13354,3,hiddenCube
13355,3,hiddenCube
13356,3,hiddenCube
13357,3,hiddenCube
13358,3,hiddenCube
13359,3,hiddenCube
13360,3,hiddenCube
13361,2,hiddenCube
13362,3,hiddenCube
13363,3,hiddenCube
13364,3,hiddenCube
13365,3,hiddenCube
13366,3,hiddenCube
13367,3,hiddenCube
13368,3,hiddenCube
13369,3,hiddenCube
13370,3,hiddenCube
13371,3,hiddenCube
13372,3,hiddenCube
13373,3,hiddenCube
13374,3,hiddenCube
13375,3,hiddenCube
13376,3,hiddenCube
13377,3,hiddenCube
13378,3,hiddenCube
13379,3,hiddenCube
13380,3,hiddenCube
13381,3,hiddenCube
13382,3,hiddenCube
13383,3,hiddenCube
13384,3,hiddenCube
13385,3,hiddenCube
13386,3,hiddenCube
13387,3,hiddenCube
13388,3,hiddenCube
13389,3,hiddenCube
13390,3,hiddenCube
13391,3,hiddenCube
13392,3,hiddenCube
13393,4,hiddenCube
13394,4,hiddenCube
13395,4,hiddenCube
13396,4,hiddenCube
13397,4,hiddenCube
13398,4,hiddenCube
13399,4,hiddenCube
13400,3,hiddenCube
13401,4,hiddenCube
13402,4,hiddenCube
13403,4,hiddenCube
13404,3,hiddenCube
13405,5,hiddenCube
13406,3,hiddenCube
13407,4,hiddenCube
13408,4,hiddenCube
13409,4,hiddenCube
13410,4,hiddenCube
13411,4,hiddenCube
13412,4,hiddenCube
13413,4,hiddenCube
13414,4,hiddenCube
13415,4,hiddenCube
13416,4,hiddenCube
13417,4,hiddenCube
13418,4,hiddenCube
13419,4,hiddenCube
13420,4,hiddenCube
13421,4,hiddenCube
13422,4,hiddenCube
13423,4,hiddenCube
13424,4,hiddenCube
13425,4,hiddenCube
13426,4,hiddenCube
13427,4,hiddenCube
13428,4,hiddenCube
13429,4,hiddenCube
13430,4,hiddenCube
13431,4,hiddenCube
13432,4,hiddenCube
13433,4,hiddenCube
13434,4,hiddenCube
13435,4,hiddenCube
13436,4,hiddenCube
13437,4,hiddenCube
13438,4,hiddenCube
13439,4,hiddenCube
13440,4,hiddenCube
13441,4,hiddenCube
13442,4,hiddenCube
13443,4,hiddenCube
13444,4,hiddenCube
13445,4,hiddenCube
13446,4,hiddenCube
13447,4,hiddenCube
13448,4,hiddenCube
13449,4,hiddenCube
13450,4,hiddenCube
13451,4,hiddenCube
13452,4,hiddenCube
13453,4,hiddenCube
13454,4,hiddenCube
13455,4,hiddenCube
13456,4,hiddenCube
13457,4,hiddenCube
13458,4,hiddenCube
13459,4,hiddenCube
13460,4,hiddenCube
13461,4,hiddenCube
13462,4,hiddenCube
13463,4,hiddenCube
13464,4,hiddenCube
13465,4,hiddenCube
13466,4,hiddenCube
13467,4,hiddenCube
13468,4,hiddenCube
13469,4,hiddenCube
13470,4,hiddenCube
13471,4,hiddenCube
13472,4,hiddenCube
13473,4,hiddenCube
13474,4,hiddenCube
13475,4,hiddenCube
13476,4,hiddenCube
13477,4,hiddenCube
13478,4,hiddenCube
13479,4,hiddenCube
13480,4,hiddenCube
13481,4,hiddenCube
13482,4,hiddenCube
13483,4,hiddenCube
13484,4,hiddenCube
13485,4,hiddenCube
13486,4,hiddenCube
13487,4,hiddenCube
13488,4,hiddenCube
13489,4,hiddenCube
13490,4,hiddenCube
13491,4,hiddenCube
13492,4,hiddenCube
13493,4,hiddenCube
13494,4,hiddenCube
13495,4,hiddenCube
13496,4,hiddenCube
13497,4,hiddenCube
13498,4,hiddenCube
13499,4,hiddenCube
13500,4,hiddenCube
13501,4,hiddenCube
13502,4,hiddenCube
13503,5,hiddenCube
13504,5,hiddenCube
13505,4,hiddenCube
13506,4,hiddenCube
13507,4,hiddenCube
13508,4,hiddenCube
13509,4,hiddenCube
13510,5,hiddenCube
13511,5,hiddenCube
13512,5,hiddenCube
13513,4,hiddenCube
13514,5,hiddenCube
13515,5,hiddenCube
13516,4,hiddenCube
13517,4,hiddenCube
13518,4,hiddenCube
13519,4,hiddenCube
13520,4,hiddenCube
13521,4,hiddenCube
13522,4,hiddenCube
13523,4,hiddenCube
13524,4,hiddenCube
13525,5,hiddenCube
13526,4,hiddenCube
13527,5,hiddenCube
13528,5,hiddenCube
13529,4,hiddenCube
13530,5,hiddenCube
13531,5,hiddenCube
13532,4,hiddenCube
13533,4,hiddenCube
13534,4,hiddenCube
13535,4,hiddenCube
13536,4,hiddenCube
13537,4,hiddenCube
13538,4,hiddenCube
13539,4,hiddenCube
13540,4,hiddenCube
13541,4,hiddenCube
13542,4,hiddenCube
13543,4,hiddenCube
13544,4,hiddenCube
13545,4,hiddenCube
13546,4,hiddenCube
13547,4,hiddenCube
13548,4,hiddenCube
13549,4,hiddenCube
13550,4,hiddenCube
13551,4,hiddenCube
13552,4,hiddenCube
13553,4,hiddenCube
13554,4,hiddenCube
13555,4,hiddenCube
13556,4,hiddenCube
13557,4,hiddenCube
13558,4,hiddenCube
13559,4,hiddenCube
13560,4,hiddenCube
13561,4,hiddenCube
13562,4,hiddenCube
13563,4,hiddenCube
13564,4,hiddenCube
13565,4,hiddenCube
13566,4,hiddenCube
13567,5,hiddenCube
13568,4,hiddenCube
13569,4,hiddenCube
13570,5,hiddenCube
13571,4,hiddenCube
13572,5,hiddenCube
13573,4,hiddenCube
13574,5,hiddenCube
13575,4,hiddenCube
13576,4,hiddenCube
13577,4,hiddenCube
13578,4,hiddenCube
13579,4,hiddenCube
13580,4,hiddenCube
13581,4,hiddenCube
13582,4,hiddenCube
13583,4,hiddenCube
13584,4,hiddenCube
13585,4,hiddenCube
13586,4,hiddenCube
13587,4,hiddenCube
13588,4,hiddenCube
13589,4,hiddenCube
13590,4,hiddenCube
13591,4,hiddenCube
13592,4,hiddenCube
13593,3,hiddenRing
13594,4,hiddenRing
13595,4,hiddenRing
13596,4,hiddenRing
13597,4,hiddenRing
13598,4,hiddenRing
13599,4,hiddenRing
13600,4,hiddenRing
13603,2,followTheShiny
13607,2,followTheShiny
13608,2,followTheShiny
13609,2,followTheShiny
13610,2,followTheShiny
13611,2,followTheShiny
13612,2,followTheShiny
13613,2,followTheShiny
13614,2,followTheShiny
13615,2,followTheShiny
13616,2,followTheShiny
13617,2,followTheShiny
13618,2,followTheShiny
13619,2,followTheShiny
13620,2,followTheShiny
13621,2,followTheShiny
13622,2,followTheShiny
13623,2,followTheShiny
13624,2,followTheShiny
13625,2,followTheShiny
13626,2,followTheShiny
13627,2,followTheShiny
13628,2,followTheShiny
13629,2,followTheShiny
13630,2,followTheShiny
13631,2,followTheShiny
13632,2,followTheShiny
13633,2,followTheShiny
13634,2,followTheShiny
13635,2,followTheShiny
13636,4,logicGrid
13682,5,racingBallCourse
13683,5,racingBallCourse
13684,5,racingBallCourse
13685,5,racingBallCourse
13686,5,racingBallCourse
13688,5,racingBallCourse
13690,5,racingBallCourse
13692,5,racingBallCourse
13693,5,racingBallCourse
13694,5,racingBallCourse
13695,5,racingBallCourse
13696,5,racingBallCourse
13697,5,racingBallCourse
13698,5,racingBallCourse
13699,5,racingBallCourse
13700,5,racingBallCourse
13701,5,racingBallCourse
13702,5,racingBallCourse
13703,5,racingBallCourse
13704,5,racingBallCourse
13705,5,racingBallCourse
13706,5,racingBallCourse
13707,5,racingBallCourse
13708,5,racingBallCourse
13709,5,racingBallCourse
13710,5,racingBallCourse
13711,5,racingBallCourse
13712,5,racingBallCourse
13713,5,racingBallCourse
13714,5,racingBallCourse
13715,5,racingBallCourse
13724,5,followTheShiny
13725,5,followTheShiny
13726,5,matchbox
13727,5,matchbox
13728,5,followTheShiny
13729,5,followTheShiny
13730,5,matchbox
13731,5,matchbox
13732,5,matchbox
13733,5,matchbox
13734,5,matchbox
13735,5,matchbox
13736,5,matchbox
13737,5,matchbox
13738,5,matchbox
13739,5,matchbox
13740,5,matchbox
13741,5,followTheShiny
13742,5,matchbox
13743,5,matchbox
13744,5,matchbox
13745,5,followTheShiny
13746,5,followTheShiny
13747,5,matchbox
13748,5,followTheShiny
13749,5,followTheShiny
13750,5,matchbox
13751,5,matchbox
13752,5,followTheShiny
13753,5,matchbox
13754,5,matchbox
13755,5,matchbox
13756,5,matchbox
13757,5,matchbox
13758,5,matchbox
13759,5,matchbox
13760,5,matchbox
13761,5,matchbox
13762,5,hiddenCube
13763,5,matchbox
13764,5,matchbox
13765,5,matchbox
13766,5,hiddenCube
13767,5,hiddenCube
13768,5,hiddenCube
13769,5,matchbox
13770,5,hiddenCube
13771,5,hiddenCube
13772,5,hiddenCube
13773,5,hiddenCube
13774,5,hiddenCube
13775,5,hiddenCube
13776,5,hiddenCube
13777,5,hiddenCube
13778,5,hiddenCube
13779,5,hiddenCube
13780,5,hiddenCube
13781,5,hiddenCube
13782,5,hiddenCube
13783,5,hiddenCube
13784,5,hiddenCube
13785,5,hiddenCube
13786,5,hiddenCube
13787,5,hiddenCube
13788,5,hiddenCube
13789,5,hiddenCube
13790,5,hiddenCube
13791,5,hiddenCube
13792,5,hiddenCube
13793,5,hiddenCube
13794,5,hiddenCube
13795,5,hiddenCube
13796,5,hiddenCube
13797,5,hiddenCube
13798,5,hiddenCube
13799,5,hiddenCube
13800,5,hiddenCube
13801,5,hiddenCube
13802,5,hiddenCube
13803,5,hiddenCube
13804,5,hiddenCube
13805,5,hiddenCube
13806,5,hiddenCube
13807,5,hiddenCube
13808,5,hiddenCube
13809,5,hiddenCube
13810,5,hiddenCube
13811,5,hiddenCube
13812,5,hiddenCube
13813,5,hiddenCube
13814,5,hiddenCube
13815,5,hiddenCube
13816,5,hiddenCube
13817,5,hiddenCube
13818,5,hiddenCube
13819,5,hiddenCube
13820,5,hiddenCube
13821,5,hiddenCube
13822,5,hiddenCube
13823,5,hiddenCube
13824,5,hiddenCube
13825,5,hiddenCube
13826,5,hiddenCube
13827,5,hiddenCube
13828,5,hiddenCube
13829,5,hiddenCube
13830,5,hiddenCube
13831,5,hiddenCube
13832,5,hiddenCube
13833,5,hiddenCube
13834,5,hiddenCube
13835,5,hiddenCube
13836,5,hiddenCube
13837,5,hiddenCube
13838,5,hiddenCube
13839,5,hiddenCube
13840,5,hiddenCube
13841,5,hiddenCube
13842,5,hiddenCube
13843,5,hiddenCube
13844,5,hiddenCube
13845,5,hiddenCube
13846,5,hiddenCube
13847,5,hiddenCube
13848,5,hiddenCube
13849,5,hiddenCube
13850,5,hiddenCube
13851,5,hiddenCube
13852,5,hiddenCube
13853,5,hiddenCube
13854,5,hiddenCube
13855,5,hiddenCube
13856,5,hiddenCube
13857,5,hiddenCube
13858,5,hiddenCube
13859,5,hiddenCube
13860,5,hiddenCube
13861,5,hiddenCube
13862,5,hiddenCube
13863,5,hiddenCube
13864,5,hiddenCube
13865,5,hiddenCube
13866,5,hiddenCube
13867,5,hiddenCube
13868,5,hiddenCube
13869,5,hiddenCube
13870,5,hiddenCube
13871,5,hiddenCube
13872,5,hiddenCube
13873,5,hiddenCube
13874,5,hiddenCube
13875,5,hiddenCube
13876,5,hiddenCube
13877,5,hiddenCube
13878,5,hiddenCube
13879,5,hiddenCube
13880,5,hiddenCube
13881,5,hiddenCube
13882,5,hiddenCube
13883,5,hiddenCube
13884,5,hiddenCube
13885,5,hiddenCube
13886,5,hiddenCube
13887,5,hiddenCube
13888,5,hiddenCube
13889,5,hiddenCube
13890,5,hiddenCube
13891,5,hiddenCube
13892,5,hiddenCube
13893,5,hiddenCube
13894,5,hiddenCube
13895,5,hiddenCube
13896,5,hiddenCube
13897,5,hiddenCube
13898,5,hiddenCube
13899,5,hiddenCube
13900,5,hiddenCube
13901,5,hiddenCube
13902,5,hiddenCube
13903,5,hiddenCube
13904,5,hiddenCube
13905,5,hiddenCube
13906,5,hiddenCube
13907,5,hiddenCube
13908,5,hiddenCube
13909,5,hiddenCube
13910,5,hiddenCube
13911,5,hiddenCube
13912,5,hiddenCube
13913,5,hiddenCube
13914,5,hiddenCube
13915,5,hiddenCube
13916,5,hiddenCube
13917,5,hiddenCube
13918,5,hiddenCube
13919,5,hiddenCube
13920,5,hiddenCube
13921,5,hiddenCube
13922,5,hiddenCube
13923,5,hiddenCube
13924,5,hiddenCube
13925,5,hiddenCube
13926,5,hiddenCube
13927,5,hiddenCube
13928,5,hiddenCube
13929,5,hiddenCube
13930,5,hiddenCube
13931,5,hiddenCube
13932,5,hiddenCube
13933,5,hiddenCube
13934,5,hiddenCube
13935,5,hiddenCube
13936,5,hiddenCube
13937,5,hiddenCube
13938,5,hiddenCube
13939,5,hiddenCube
13940,5,hiddenCube
13941,5,hiddenCube
13942,5,hiddenCube
13943,5,hiddenCube
13944,5,hiddenCube
13945,5,hiddenCube
13946,5,hiddenCube
13947,5,hiddenCube
13948,5,hiddenCube
13949,5,hiddenCube
13950,5,hiddenCube
13951,5,hiddenCube
13952,5,hiddenCube
13953,5,hiddenCube
13954,5,hiddenCube
13955,5,hiddenCube
13956,5,hiddenCube
13957,5,hiddenCube
13958,5,hiddenCube
13959,5,hiddenCube
13960,5,hiddenCube
13961,5,hiddenCube
13962,5,hiddenCube
13963,5,hiddenCube
13964,5,hiddenCube
13965,5,hiddenCube
13966,5,hiddenCube
13967,5,hiddenCube
13968,5,hiddenCube
13969,5,hiddenCube
13970,5,hiddenCube
13971,5,hiddenCube
13972,5,hiddenCube
13973,5,hiddenCube
13974,5,hiddenCube
13975,5,hiddenCube
13976,5,hiddenCube
13977,5,hiddenCube
13978,5,hiddenCube
13979,5,hiddenCube
13980,5,hiddenCube
13981,5,hiddenCube
13982,5,hiddenCube
13983,5,hiddenCube
13984,5,hiddenCube
13985,5,hiddenCube
13986,5,hiddenCube
13987,5,hiddenCube
13988,5,hiddenCube
13989,5,seek5
13990,5,seek5
13991,5,seek5
13992,5,seek5
13993,5,seek5
13994,5,seek5
13995,5,seek5
13996,5,seek5
14024,5,followTheShiny
14037,3,hiddenCube
14059,2,logicGrid
14060,3,logicGrid
14067,2,logicGrid
14068,3,logicGrid
14069,2,logicGrid
14071,2,logicGrid
14072,2,logicGrid
14075,3,logicGrid
14076,2,logicGrid
14078,2,logicGrid
14079,3,logicGrid
14081,2,logicGrid
14087,2,logicGrid
14090,2,logicGrid
14091,2,logicGrid
14094,3,logicGrid
14105,2,logicGrid
14106,3,logicGrid
14107,4,logicGrid
14110,5,logicGrid
14112,6,logicGrid
14113,3,logicGrid
14115,3,logicGrid
14117,4,logicGrid
14118,6,logicGrid
14119,6,logicGrid
14121,2,logicGrid
14122,5,logicGrid
14124,4,logicGrid
14125,4,logicGrid
14126,2,logicGrid
14129,3,logicGrid
14130,2,logicGrid
14131,2,logicGrid
14133,3,logicGrid
14134,2,logicGrid
14135,4,logicGrid
14136,4,logicGrid
14140,2,completeThePattern
14141,2,logicGrid
14142,6,logicGrid
14144,4,logicGrid
14145,3,logicGrid
14146,3,logicGrid
14147,6,logicGrid
14148,4,logicGrid
14149,6,logicGrid
14150,5,logicGrid
14151,3,logicGrid
14152,4,logicGrid
14153,4,memoryGrid
14154,3,completeThePattern
14155,4,logicGrid
14156,4,logicGrid
14158,4,logicGrid
14159,2,completeThePattern
14161,5,completeThePattern
14162,6,logicGrid
14163,2,logicGrid
14164,3,logicGrid
14165,3,logicGrid
14166,3,logicGrid
14167,2,logicGrid
14168,4,logicGrid
14169,2,logicGrid
14170,3,logicGrid
14171,2,logicGrid
14172,4,logicGrid
14173,5,memoryGrid
14174,5,logicGrid
14175,5,logicGrid
14176,2,logicGrid
14178,5,logicGrid
14179,3,logicGrid
14180,3,logicGrid
14181,5,memoryGrid
14183,6,completeThePattern
14184,3,logicGrid
14185,2,logicGrid
14186,6,completeThePattern
14187,3,completeThePattern
14188,3,logicGrid
14189,5,seek5
14191,5,seek5
14192,5,seek5
14193,5,viewfinder
14194,3,logicGrid
14196,2,logicGrid
14197,3,logicGrid
14198,2,logicGrid
14199,2,logicGrid
14200,3,logicGrid
14201,3,logicGrid
14203,6,logicGrid
14204,2,logicGrid
14205,2,logicGrid
14207,4,logicGrid
14208,4,logicGrid
14209,2,logicGrid
14210,2,logicGrid
14211,3,logicGrid
14212,2,logicGrid
14213,2,logicGrid
14214,4,logicGrid
14215,4,logicGrid
14217,6,logicGrid
14218,5,memoryGrid
14219,6,memoryGrid
14220,5,logicGrid
14221,5,logicGrid
14222,3,logicGrid
14224,3,logicGrid
14226,5,logicGrid
14227,4,logicGrid
14230,3,completeThePattern
14231,4,completeThePattern
14233,2,completeThePattern
14234,3,completeThePattern
14235,5,completeThePattern
14236,3,completeThePattern
14237,2,completeThePattern
14238,6,completeThePattern
14239,6,logicGrid
14240,2,logicGrid
14241,2,logicGrid
14242,3,logicGrid
14243,2,logicGrid
14249,6,logicGrid
14250,2,logicGrid
14251,2,logicGrid
14252,3,logicGrid
14253,2,logicGrid
14254,2,logicGrid
14255,2,logicGrid
14258,3,logicGrid
14259,6,logicGrid
14262,3,logicGrid
14263,3,logicGrid
14264,4,logicGrid
14265,3,logicGrid
14269,2,logicGrid
14270,4,logicGrid
14272,3,memoryGrid
14273,3,completeThePattern
14274,5,memoryGrid
14276,2,logicGrid
14277,6,logicGrid
14281,4,logicGrid
14283,5,logicGrid
14284,3,logicGrid
14285,5,logicGrid
14286,2,logicGrid
14287,2,logicGrid
14288,4,logicGrid
14289,2,logicGrid
14290,6,logicGrid
14291,5,logicGrid
14292,4,logicGrid
14293,3,logicGrid
14294,6,logicGrid
14295,6,logicGrid
14296,3,logicGrid
14297,2,logicGrid
14299,2,logicGrid
14303,6,logicGrid
14304,2,logicGrid
14305,4,logicGrid
14306,2,logicGrid
14307,3,logicGrid
14308,6,logicGrid
14309,2,logicGrid
14310,4,logicGrid
14311,4,logicGrid
14312,6,logicGrid
14313,3,logicGrid
14314,2,logicGrid
14315,6,logicGrid
14316,5,logicGrid
14318,3,logicGrid
14319,3,logicGrid
14320,3,logicGrid
14321,3,logicGrid
14322,2,logicGrid
14323,3,completeThePattern
14324,2,logicGrid
14325,3,logicGrid
14326,2,logicGrid
14328,2,logicGrid
14329,2,logicGrid
14330,2,logicGrid
14332,6,logicGrid
14335,2,logicGrid
14336,3,logicGrid
14338,2,logicGrid
14339,2,logicGrid
14340,6,logicGrid
14341,4,logicGrid
14342,3,logicGrid
14343,3,logicGrid
14344,2,logicGrid
14345,2,logicGrid
14346,4,logicGrid
14347,3,logicGrid
14348,6,logicGrid
14349,4,logicGrid
14350,5,logicGrid
14351,2,logicGrid
14353,2,logicGrid
14354,5,logicGrid
14355,3,logicGrid
14356,4,logicGrid
14357,6,logicGrid
14358,4,logicGrid
14359,3,logicGrid
14360,5,logicGrid
14361,4,logicGrid
14362,2,logicGrid
14363,4,logicGrid
14365,4,logicGrid
14367,4,logicGrid
14368,6,logicGrid
14369,2,logicGrid
14371,3,logicGrid
14374,3,logicGrid
14375,4,logicGrid
14376,6,completeThePattern
14377,2,logicGrid
14379,3,logicGrid
14381,2,logicGrid
14384,4,logicGrid
14385,5,logicGrid
14386,5,logicGrid
14387,6,memoryGrid
14388,4,logicGrid
14389,6,logicGrid
14392,4,logicGrid
14393,5,logicGrid
14394,6,logicGrid
14395,3,logicGrid
14397,2,logicGrid
14399,4,logicGrid
14400,2,logicGrid
14402,4,logicGrid
14404,5,logicGrid
14405,4,logicGrid
14406,4,logicGrid
14407,6,logicGrid
14408,6,logicGrid
14409,6,logicGrid
14410,6,logicGrid
14411,3,logicGrid
14412,3,logicGrid
14413,4,logicGrid
14414,2,logicGrid
14416,3,logicGrid
14419,4,logicGrid
14420,3,logicGrid
14422,2,logicGrid
14423,3,logicGrid
14424,4,logicGrid
14425,3,logicGrid
14428,6,logicGrid
14429,2,logicGrid
14430,4,logicGrid
14431,5,logicGrid
14433,3,logicGrid
14434,3,logicGrid
14435,3,logicGrid
14436,3,logicGrid
14440,3,logicGrid
14441,2,logicGrid
14443,2,logicGrid
14448,2,logicGrid
14451,6,logicGrid
14452,5,logicGrid
14453,3,logicGrid
14461,5,logicGrid
14462,6,logicGrid
14463,6,logicGrid
14464,6,logicGrid
14465,6,logicGrid
14466,3,logicGrid
14469,6,logicGrid
14470,4,logicGrid
14473,6,logicGrid
14474,6,logicGrid
14502,4,logicGrid
14503,6,logicGrid
14504,4,logicGrid
14505,4,logicGrid
14506,4,logicGrid
14507,3,logicGrid
14510,6,logicGrid
14511,2,logicGrid
14512,4,logicGrid
14514,3,logicGrid
14515,5,logicGrid
14516,6,logicGrid
14517,5,logicGrid
14518,6,completeThePattern
14519,5,logicGrid
14520,2,logicGrid
14521,2,logicGrid
