zoneIndex,x,y,z,localID,ptype
5,-58724.99,73731.75,8436.37,BP_RuneAnimated_C--Will--DQMQHWIHWSRFRRLWUOKHIUWSWNEQ--1673396558--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1219,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-76513.45,45873.82,10513.45,BP_RuneAnimated_C--Will--DRSSPZHJFZYIZHZWHXTITGBOXDWR--1673394444--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_931,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-66304.27,51023.36,12504.18,BP_RuneAnimated_C--Will--DSGOQKPZTHONTYKXYUDGZGWVVFFJ--1673390358--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_477,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-78295.6,49879.21,11577.12,BP_RuneAnimated_C--Will--DSRNZXDMXXLBDIAWIDVMAKCDERGF--1673390460--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_492,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-63401.61,41805.23,11662.65,BP_RuneAnimated_C--Will--DSXFCNNCIGEUDUECLGEWLPHMVMLD--1673392267--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_690,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-68151.26,62105.93,9934.46,BP_RuneAnimated_C--Will--DTCKBCAKMPXPVVNIEMYNRIIOYXQR--1673389027--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_274,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-83193.53,41253.74,14039.87,BP_RuneAnimated_C--Will--DTRXZFCCWNJPMRSYYTQXUUAHLXGT--1673389585--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_365,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-57045.19,74230.45,7266.17,BP_RuneAnimated_C--Will--DUFWQOADHUNSVVNSDRJJRCUTEPIS--1673397550--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1401,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-89926.33,51171.95,12505.02,BP_RuneAnimated_C--Will--DVLGYFTSSDTMNFSDUOAOXLRQZRJL--1673399405--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1718,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-55415.67,66297.52,9515.08,BP_RuneAnimated_C--Will--DVUOHASRIEHLZHHGLTFHXRBRYBMW--1673389696--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_377,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-94730.04,51079.4,10537,BP_RuneAnimated_C--Will--DWNLQIYZNBCDTGPQGWRMVBBPILLM--1673398358--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1548,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-70578.32,69573.23,9877.46,BP_RuneAnimated_C--Will--DYXLDNYKMJDPCNKXGFZWGXYNGIAC--1673389067--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_282,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-72098.81,64221.21,11499.77,BP_RuneAnimated_C--Will--EAOWZSBDWYSVKLDKEYYLEGRQWDZC--1673389107--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_289,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-87582.48,34780.06,12834.99,BP_RuneAnimated_C--Will--EBZYNGOUZNTDOPGUVHXLENMUGWUE--1673391106--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_564,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-84469.8,57443.89,11568.77,BP_RuneAnimated_C--Will--ECHROBFKNLSEAONMWLKDFFEGAZUH--1673398039--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1462,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-60861.97,49837.1,11609.24,BP_RuneAnimated_C--Will--ECKZHLMUTYEFHDEBDBDANUQSJJGN--1673397313--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1359,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-63267.47,44155.39,11853.65,BP_RuneAnimated_C--Will--EEFRMAXTCSFUYUMWOZIJSRKXSCEJ--1673386691--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_29,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-60919.3,53262.22,11883.59,BP_RuneAnimated_C--Will--EERSBTNORFBGLBHWMHIJGISJARNG--1673390267--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_465,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-77150.45,22351.66,9887.36,BP_RuneAnimated_C--Will--EFJSKXCACQPCGBKLRROUFXQYUNAA--1673395845--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1112,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-53028.08,50281.65,11034.82,BP_RuneAnimated_C--Will--EFOMHSPGESRKEFHYLRKHDGAGRWII--1673394890--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_983,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-58979.55,55681.72,11598.94,BP_RuneAnimated_C--Will--EGRCOGLZUYEBLLWBSPUSWCGEGKWW--1673392219--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_681,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-84574.59,36493.12,13012.63,BP_RuneAnimated_C--Will--EITDGDMJKYKNKJXAABLZYUBBTLBS--1673392937--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_726,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-91092.19,59140.34,11855.23,BP_RuneAnimated_C--Will--EIUBIGGJHJUKNVQQLZDDQLYZFTAV--1673388366--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_192,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-58101.46,62579.27,9993.82,BP_RuneAnimated_C--Will--EJWEJVNYWROQRVROAKOWVYVUUIUS--1673397454--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1383,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-54750.38,57941.12,10211.42,BP_RuneAnimated_C--Will--EKFOBFDBEDOQGTOPEVQLUYBMNDJY--1673397420--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1374,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-83224.76,28349.15,12345.2,BP_RuneAnimated_C--Will--EKXEUZPTJHFBUHUYMKTXLUDZEJAG--1673387387--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_112,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-83764.27,34394.63,12963.11,BP_RuneAnimated_C--Will--EPIAVXCJNYQYVKZNTGMDLAEBOVKR--1673397057--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1321,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-86226.8,31757.53,13189.15,BP_RuneAnimated_C--Will--EVCJKFPLZHTRHLFVDJLIDNGYVGTF--1673387256--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_88,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-99920.45,45829.69,9372.44,BP_RuneAnimated_C--Will--EVERRXRYZKEZTVZBYVMEWCCOTQBB--1673389443--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_347,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-77522.25,55139.1,10253.39,BP_RuneAnimated_C--Will--EWNZZODYKEYVIENFQTGIEWPNQUIT--1673396917--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1294,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-77545.65,24474.32,12634.27,BP_RuneAnimated_C--Will--EWQRWCPZXLAMLAQHVWZNJMFNGRUT--1673387452--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_124,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-69171.72,46993.09,10624.68,BP_RuneAnimated_C--Will--EXTGSACWSQOEOFMCLNNWXSKMTNWG--1673389359--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_335,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-95814.99,39901.71,11279.56,BP_RuneAnimated_C--Will--EZDXQPTHTYJEQGWUYYBHICZHYNYO--1673398266--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1524,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-58068.41,71439.3,8458.92,BP_RuneAnimated_C--Will--EZLAMTYSNMYICMOEEAZBESYMCLUJ--1673389873--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_409,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-61449.59,51235.06,12484.6,BP_RuneAnimated_C--Will--FBEAVBSNZUASIRXECFCQTEUGTQQM--1673397332--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1362,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-79066.3,42686.2,12203.97,BP_RuneAnimated_C--Will--FCFVTTSRDYTYOJUHWBXOCDQQKFFI--1673393716--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_823,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-52787.77,38909.35,10969.47,BP_RuneAnimated_C--Will--FDBRECHWQJRWYTJWJZABQFWFEGPM--1673396285--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1172,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-88253.48,52678.2,13206.33,BP_RuneAnimated_C--Will--FDGFLPTLZIYMKTMESBPRUCZPUVHC--1673389400--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_341,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-87826.77,51632.34,13244.71,BP_RuneAnimated_C--Will--FESRSNYYIELTPIYSYHEFVWUUHCGE--1673398072--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1471,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-56666.45,75934.69,6086.6,BP_RuneAnimated_C--Will--FEZAECWZEQAEDEAMEETSGFZWTXAF--1673392003--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_658,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-88816.91,54460.73,12501.42,BP_RuneAnimated_C--Will--FHIHNWPNLNPGOIADZROKWQPHVVZN--1673398998--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1659,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-89711.03,42978.61,12421.36,BP_RuneAnimated_C--Will--FJMVPCLHQNOHEHWCGMAVKENYSVDV--1673392994--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_737,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-49040.52,40749.44,9778.44,BP_RuneAnimated_C--Will--FLBPKZEQHVDPJTILKETTJLQTSTQX--1673393464--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_796,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-63842.22,33546.24,10521.41,BP_RuneAnimated_C--Will--FOHGVZMPIBPIXOVRPQXDPEIBQGGX--1673391323--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_598,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-68667.62,51283.96,11552.65,BP_RuneAnimated_C--Will--FOIZKAWPRGDNWPDFKIPKUUYJNEMB--1673396956--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1300,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-64057.64,35674.7,10828.23,BP_RuneAnimated_C--Will--FORADAHOZNTTZFPRWEGUVMJVOAZY--1673396029--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1141,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-48810.25,47881.45,11117.22,BP_RuneAnimated_C--Will--FPAQEBUUEBYJRNZOQBRJATTKNXBZ--1673393487--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_799,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-68611.28,49342.21,11158.94,BP_RuneAnimated_C--Will--FPOEHJBOTQSTZDTLJPWVGAAYJEYJ--1673396969--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1303,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-62995.29,53727.49,12036.27,BP_RuneAnimated_C--Will--FQBOUJXNIURHELCONXBHXGPPCANH--1673390314--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_471,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-69474.59,26212.7,10564.72,BP_RuneAnimated_C--Will--FSLPVOMBAGJJNFLFUNJSPGZCYMVQ--1673393965--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_859,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-89163.87,53073.62,13256.54,BP_RuneAnimated_C--Will--FTTVDWGCVAIAKZSPKNLQRIIRZXUA--1673399122--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1685,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-56648.48,72223.08,8436.9,BP_RuneAnimated_C--Will--FUXTZYZPRCVHPIWBJSJEBIURFGRL--1673397592--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1407,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-69698.38,48850.95,10861.4,BP_RuneAnimated_C--Will--FWTBPRTFGNVAPFZFDARPESZADTYW--1673396979--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1306,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-55723.36,60083.68,9557.67,BP_RuneAnimated_C--Will--FYRTBKNHQKLWFJFPWUSEFYLGAXMB--1673394145--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_882,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-51408.83,46063.65,11199.36,BP_RuneAnimated_C--Will--FZXOEQKEIPRBRJSSSSOMEAELQEIN--1673386773--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_41,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-59748.36,29086.63,11267.29,BP_RuneAnimated_C--Will--GBHUNWWGUIERHUSDWEASBCUVQHUT--1673396228--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1160,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-55024.62,70978.93,6478.51,BP_RuneAnimated_C--Will--GDROMQXDZIPFIITNMXIECOIRMIMM--1673396631--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1230,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-53118.67,65543,8660.63,BP_RuneAnimated_C--Will--GDWTBUSDYWHAJVBBKHTNUTUCZOHR--1673396721--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1247,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-54583.94,69207.07,6184,BP_RuneAnimated_C--Will--GGYUYNPDCDZNMRAJHRAEZTVZNMGG--1673397534--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1398,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-68687.45,64638.64,9969.15,BP_RuneAnimated_C--Will--GHPVFHXIRZOJOCOMGAPSXACGZWZM--1673397977--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1453,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-52349.64,47616.52,12317.21,BP_RuneAnimated_C--Will--GIYYNMGQGSCZIHTGQTPVTBJRVULQ--1673396423--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1198,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-52878.29,69345.75,6184.49,BP_RuneAnimated_C--Will--GLLABRCQFQADOUNOBZZQYISPNPTC--1673396649--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1233,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-81126.28,21575.69,10127.3,BP_RuneAnimated_C--Will--GLLIKCGVMXYLBGUDVWTZBURINHQM--1673387414--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_118,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-68677.66,58896.34,9961.91,BP_RuneAnimated_C--Will--GMJITESSZCCLFENIUJTJKPKUXSWX--1673390633--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_504,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-84493.27,46936.84,12469.63,BP_RuneAnimated_C--Will--GMVERFUUIHKPTGYHNIKTXXWIPWXM--1673392961--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_729,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-61608.36,67144.33,9726.57,BP_RuneAnimated_C--Will--GMXWJVXMLAFEIRNXUHKVRXMXXIRH--1673396780--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1258,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-71643.31,58809.97,10788.06,BP_RuneAnimated_C--Will--GNAISCUEUTYWZFJWECCRBSRPLDAC--1673390606--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_501,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-54607.88,34026.09,11910.22,BP_RuneAnimated_C--Will--GOONAXCELKOBCKXZGEWVBYFFSYND--1673388901--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_253,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-90189.12,38990.35,14818.52,BP_RuneAnimated_C--Will--GQYLYILPOBNZNOMUSDYJWXFIUDJU--1673389498--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_355,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-57659,28071.23,10803.6,BP_RuneAnimated_C--Will--GRLAGXQCKEBBYUFOHZOTQSLNLEZD--1673393367--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_790,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-54098.08,62963.41,9330.83,BP_RuneAnimated_C--Will--GSNYFGNORWKPGQQSVSCJIWQVZENM--1673396493--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1210,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-82976.47,55343.73,11708.02,BP_RuneAnimated_C--Will--GSOBDSSDCVDZBOGPSPJOGHKJVHCO--1673395579--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1081,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-89051.59,53772.37,12501.42,BP_RuneAnimated_C--Will--GSSLMEHXOBCXIKVXBJVPAFKHZLPN--1673399290--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1706,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-73332.48,52979.24,9694.43,BP_RuneAnimated_C--Will--GTPYOFAEJQHIEVKFVDEHFGEENTMN--1673386501--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_6,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-58942.03,52895.73,12415.57,BP_RuneAnimated_C--Will--GUQZLZMYAZMDEREQUGEAYGNLBEJW--1673386624--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_20,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-86896.4,47596.09,11886.43,BP_RuneAnimated_C--Will--GURUGFXYQQPEKOAWSRJWIUXLMIFQ--1673392971--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_732,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-57542.33,73059.38,7266.42,BP_RuneAnimated_C--Will--GUVRBWCCVWXQKURRYOMMHDBHRMIN--1673397573--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1404,logicGrid|completeThePattern|musicGrid|memoryGrid
