zoneIndex,x,y,z,localID,ptype
6,-44230.488281,-7951.548828,27986.449219,Monument1_C--jbard--QVSJOIXCUZCEATPGWZQHWEDDLEBR--1680598805--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Mountain/MountainPuzzles/Mountain_Slabs.Mountain_Slabs:PersistentLevel.Monument75,fractalMatch|lockpick|match3|klotski
6,-36771.917969,20901.732422,18713.123047,Monument1_C--jbard--RGHCSUZRWFRQNJMBIUQOGNNZFPSR--1680598280--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Mountain/MountainPuzzles/Mountain_Slabs.Mountain_Slabs:PersistentLevel.Monument58,fractalMatch|lockpick|match3|klotski
4,-18192.34375,40896.398438,14750.839844,Monument1_C--jbard--RIDNYNBYVCICRNSKKBFCIZOVGUJK--1667853836--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandSlabs.RiverlandSlabs:PersistentLevel.Monument29,fractalMatch|lockpick|match3|klotski
3,-7263.094727,22564.767578,14980,Monument1_C--jbard--RMDUCRPJWNSKPBPFPRBKATITYOGC--1667853080--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralSlabs.CentralSlabs:PersistentLevel.Monument13_11,fractalMatch|lockpick|match3
2,62629.671875,56799.613281,14096.964844,Monument1_C--jbard--RMMUOGZXOPVFMJJDTCYEXLISSWQW--1675118710--Monument1_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJeffrey.RainforestJeffrey:PersistentLevel.Monument57,fractalMatch|match3
2,4104.431641,64664.59375,1164.064819,Monument1_C--jbard--RRFKDABUDKRQWEYSLHKEWVZJCRHB--1675117589--Monument1_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJeffrey.RainforestJeffrey:PersistentLevel.Monument13,fractalMatch|match3
6,-45914.875,12909.589844,23083.230469,Monument1_C--jbard--RUEQYFPXQZMEVVLPGXURNQGGTSBK--1680598501--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Mountain/MountainPuzzles/Mountain_Slabs.Mountain_Slabs:PersistentLevel.Monument66,fractalMatch|lockpick|match3|klotski
2,44522.808594,77983.375,10488.21875,Monument1_C--jbard--RVFSKCYUVXMODXXHYTKDJMFITXLY--1675118495--Monument1_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJeffrey.RainforestJeffrey:PersistentLevel.Monument47,fractalMatch|match3
4,-2448.112061,73122.6875,16030.308594,Monument1_C--jbard--RVMINWTQGBZKSNIFEHUJVFOHNWTC--1696398594--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandEscarpment/RiverlandPuzzles/RiverlandSlabs.RiverlandSlabs:PersistentLevel.Monument80,fractalMatch|lockpick|match3|klotski
2,20209.029297,80353.734375,8419.930664,Monument1_C--jbard--RVNZJYYPPGPJQZNKIKWWMFCCYNBV--1675117431--Monument1_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJeffrey.RainforestJeffrey:PersistentLevel.Monument7,fractalMatch|match3
2,39099.238281,73790.765625,3486.468994,Monument1_C--jbard--RZGXHTOZYQOZAJHZFJCBWFIYZGVX--1675118235--Monument1_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJeffrey.RainforestJeffrey:PersistentLevel.Monument37,fractalMatch|match3
6,-58771.859375,6397.051758,21065.425781,Monument1_C--jbard--SAIFEPDQCIKRLUGUVJRLMGQFECCI--1680596579--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Mountain/MountainPuzzles/Mountain_Slabs.Mountain_Slabs:PersistentLevel.Monument40,fractalMatch|lockpick|match3|klotski
3,20667.386719,13082.834961,15990,Monument1_C--jbard--SAOEOHSIVQPORPQCZPGWMSBYHRWX--1667853080--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralSlabs.CentralSlabs:PersistentLevel.Monument11_5,fractalMatch|lockpick|match3
6,-49269.148438,12544.493164,31926.599609,Monument1_C--jbard--SBRAAWVQSLOJQSJPMHWMUEWATSNG--1680596359--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Mountain/MountainPuzzles/Mountain_Slabs.Mountain_Slabs:PersistentLevel.Monument33,fractalMatch|lockpick|match3|klotski
6,-16603.210938,-2471.917236,27750.822266,Monument1_C--jbard--SBTKRJGOVMEIGVIFXPETYFTZCWDG--1680596020--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Mountain/MountainPuzzles/Mountain_Slabs.Mountain_Slabs:PersistentLevel.Monument23,fractalMatch|lockpick|match3|klotski
2,18695.556641,85692.976562,11697.704102,Monument1_C--jbard--SDKLAEHWJXYEXAOLHIQFQNLKCDAI--1675117470--Monument1_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJeffrey.RainforestJeffrey:PersistentLevel.Monument8,fractalMatch|match3
2,21698.777344,75229.078125,6272.504883,Monument1_C--jbard--SDSMSRLAXVLKZSWQEUIRZWIZNYCJ--1675118460--Monument1_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJeffrey.RainforestJeffrey:PersistentLevel.Monument45,fractalMatch|match3
2,50413.277344,67913.960938,10881.639648,Monument1_C--jbard--SMFJERPFHRGLFMFQDORLLZIMMPBF--1675118623--Monument1_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJeffrey.RainforestJeffrey:PersistentLevel.Monument53,fractalMatch|match3
3,22763.001953,18659.992188,14726.938477,Monument1_C--jbard--SRQDJGMMFNEWPXPSSFPROBEYDFJI--1667853080--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralSlabs.CentralSlabs:PersistentLevel.Monument28_63,fractalMatch|lockpick|match3
2,13743.195312,75227.960938,1935.333252,Monument1_C--jbard--SRZDENCCLWYFLCNHHSUMCGZPCNOG--1675117516--Monument1_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJeffrey.RainforestJeffrey:PersistentLevel.Monument10,fractalMatch|match3
2,28831.191406,45018.582031,12516.238281,Monument1_C--jbard--SUMDSCPZZVAAMHXWFSISWPPNDXLZ--1675117837--Monument1_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJeffrey.RainforestJeffrey:PersistentLevel.Monument24,fractalMatch|match3
2,11613.833008,63098.691406,1244.178223,Monument1_C--jbard--SZFGKVOKXZTYGVVIDLFOVGNRQFWD--1675117663--Monument1_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJeffrey.RainforestJeffrey:PersistentLevel.Monument17,fractalMatch|match3
3,13475.698242,33253.347656,14164.700195,Monument1_C--jbard--TEUXFNVSTFJKTTOJPIUTRCDRYCJB--1667853080--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralSlabs.CentralSlabs:PersistentLevel.Monument39,fractalMatch|lockpick|match3
4,-32818.945312,36931.671875,15464.668945,Monument1_C--jbard--TILMAXPKRZPYJYLNDHJTWHQEAOJZ--1667853836--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandSlabs.RiverlandSlabs:PersistentLevel.Monument54,fractalMatch|lockpick|match3|klotski
6,-44273.257812,12987.845703,23934.546875,Monument1_C--jbard--TJVCMGKSAMOECXKWFCFZNJGVGQXV--1680598610--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Mountain/MountainPuzzles/Mountain_Slabs.Mountain_Slabs:PersistentLevel.Monument71,fractalMatch|lockpick|match3|klotski
4,-33150.339844,80180.679688,15030,Monument1_C--jbard--TKFRAALHBFEXNKXTDFTACQHPGRRX--1667853836--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandSlabs.RiverlandSlabs:PersistentLevel.Monument2_15,fractalMatch|lockpick|match3|klotski
6,-18877.322266,-1904.012695,20147.900391,Monument1_C--jbard--TQTNLEXIWPIDZLFXWDKAFBVVOVLR--1680596063--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Mountain/MountainPuzzles/Mountain_Slabs.Mountain_Slabs:PersistentLevel.Monument25,fractalMatch|lockpick|match3|klotski
2,15049.792969,67308.5,1138.783569,Monument1_C--jbard--TRDEBUTKXJMIMMRUFUEEFGBSINAB--1675117548--Monument1_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJeffrey.RainforestJeffrey:PersistentLevel.Monument11,fractalMatch|match3
2,50490.238281,45988.023438,10268.041992,Monument1_C--jbard--TRJGQKITWIJADIWFJYQODPLYZROF--1675118792--Monument1_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJeffrey.RainforestJeffrey:PersistentLevel.Monument60,fractalMatch|match3
3,12539.359375,16828.152344,14196.686523,Monument1_C--jbard--TSUWTEWTUDMCCEGFSPCLNGYGDUTH--1667853080--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralSlabs.CentralSlabs:PersistentLevel.Monument36_87,fractalMatch|lockpick|match3
2,53071.242188,40769.878906,12394.398438,Monument1_C--jbard--TTRJYTNIOYYFMACTMGBDVBSPFUSP--1675118860--Monument1_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJeffrey.RainforestJeffrey:PersistentLevel.Monument63,fractalMatch|match3
4,-7787.227539,59291.378906,12382.132812,Monument1_C--jbard--TYRAZZDKSJNUMDPXYZSXNPGFDRZZ--1667853836--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandSlabs.RiverlandSlabs:PersistentLevel.Monument61,fractalMatch|lockpick|match3|klotski
3,4919.534668,14658.387695,15077.714844,Monument1_C--jbard--UCDPYFYGEZJLGBJDZQCZUKOPOZVU--1667853080--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralSlabs.CentralSlabs:PersistentLevel.Monument14_14,fractalMatch|lockpick|match3
6,-54185.953125,11884.251953,23763.025391,Monument1_C--jbard--UCHKISNVSNMMDLWUGHTUTDEQJXJN--1680596536--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Mountain/MountainPuzzles/Mountain_Slabs.Mountain_Slabs:PersistentLevel.Monument38,fractalMatch|lockpick|match3|klotski
2,44228.566406,40222.121094,12492.146484,Monument1_C--jbard--UCUAKUGQXQOUCFUTIWOSQCAPABBD--1675118921--Monument1_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJeffrey.RainforestJeffrey:PersistentLevel.Monument66,fractalMatch|match3
2,55860.203125,61299.5,13951.396484,Monument1_C--jbard--UGTCBGAFVVXIXOYHKVFREQUVMRRT--1675118654--Monument1_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJeffrey.RainforestJeffrey:PersistentLevel.Monument54,fractalMatch|match3
4,-31509.052734,78026.976562,10520.517578,Monument1_C--jbard--UHMVWHCPVYVYKAIDZVECKQTZQQMO--1667853836--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandSlabs.RiverlandSlabs:PersistentLevel.Monument5,fractalMatch|lockpick|match3|klotski
2,48469.816406,57545.070312,11779.464844,Monument1_C--jbard--UIMKQITVFXHJKHRBKYJUVUELSABO--1675118336--Monument1_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJeffrey.RainforestJeffrey:PersistentLevel.Monument41,fractalMatch|match3
4,-10830.579102,73092.8125,8141.014648,Monument1_C--jbard--UYNYJLOSVIJNZRHCQWYQWDLWYGYS--1667853836--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandSlabs.RiverlandSlabs:PersistentLevel.Monument69,fractalMatch|lockpick|match3|klotski
3,12805.90332,13487.036133,13734.911133,Monument1_C--jbard--UZNWGTAQSQJQFCSCQKNBJRZIMGJH--1667853080--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralSlabs.CentralSlabs:PersistentLevel.Monument35_84,fractalMatch|lockpick|match3
4,-37198.566406,58983.105469,13848.880859,Monument1_C--jbard--VAOPTBAGTBNZCRNDZHMFCESBGHBW--1667853836--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandSlabs.RiverlandSlabs:PersistentLevel.Monument59_101,fractalMatch|lockpick|match3|klotski
6,-46828.019531,25997.548828,14909.618164,Monument1_C--jbard--VBYNFFYZEHMJWREISDQNQGAYSSJN--1680598325--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Mountain/MountainPuzzles/Mountain_Slabs.Mountain_Slabs:PersistentLevel.Monument60,fractalMatch|lockpick|match3|klotski
3,16272.979492,29497.107422,13712.397461,Monument1_C--jbard--VGCUCJXVQOTRCVFNSRIIGASREBFO--1667853080--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralSlabs.CentralSlabs:PersistentLevel.Monument32_75,fractalMatch|lockpick|match3
4,-13961.727539,85005.59375,16430,Monument1_C--jbard--VLDBWUFULDXYXWPBBIPCYRQDTOCA--1667853836--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandSlabs.RiverlandSlabs:PersistentLevel.Monument11,fractalMatch|lockpick|match3|klotski
2,34901.578125,89803.609375,10861.978516,Monument1_C--jbard--VMWCGKAQRADYFHMFEOHJFTCDZDAC--1675119084--Monument1_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJeffrey.RainforestJeffrey:PersistentLevel.Monument69,fractalMatch|match3
4,-23448.230469,55000.511719,6714.639648,Monument1_C--jbard--VMWZQIFKCMBDGXJZPNATIMYWHKII--1667853836--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandSlabs.RiverlandSlabs:PersistentLevel.Monument57,fractalMatch|lockpick|match3|klotski
2,36138.175781,83442.765625,11412.625977,Monument1_C--jbard--VNSMQXVTMZIAEJZVQHCKBRAFCRAL--1675117340--Monument1_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJeffrey.RainforestJeffrey:PersistentLevel.Monument4,fractalMatch|match3
3,24453.246094,34265.195312,14362.375977,Monument1_C--jbard--VNUBQNEFFMSETCPJEHRTWRTCOWZI--1667853080--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralSlabs.CentralSlabs:PersistentLevel.Monument17_26,fractalMatch|lockpick|match3
2,50943.703125,80806.53125,14528.277344,Monument1_C--jbard--VOSDHCGJENUOPDQLRAFSNGEVJNXR--1675118513--Monument1_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJeffrey.RainforestJeffrey:PersistentLevel.Monument48,fractalMatch|match3
4,-20995.779297,86063.601562,14707.359375,Monument1_C--jbard--VPKJAUMFNSMRPRANNFKWJLUQFLEH--1667853836--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandSlabs.RiverlandSlabs:PersistentLevel.Monument74,fractalMatch|lockpick|match3|klotski
4,-20208.664062,45655.203125,14194.910156,Monument1_C--jbard--VVYALOUVACPYFDJXTQEAQHNJVQSM--1667853836--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandSlabs.RiverlandSlabs:PersistentLevel.Monument36,fractalMatch|lockpick|match3|klotski
4,-26021.828125,43656.582031,14061.379883,Monument1_C--jbard--VWFUFKVCLTKGOYHWBARAIKZAXJVZ--1667853836--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandSlabs.RiverlandSlabs:PersistentLevel.Monument46,fractalMatch|lockpick|match3|klotski
2,36249.503906,49820.855469,9506.395508,Monument1_C--jbard--WBJJBJJDDZXLOGGMOHTAMPHBYANU--1675117970--Monument1_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJeffrey.RainforestJeffrey:PersistentLevel.Monument30,fractalMatch|match3
6,-20644.705078,6351.302734,20044.306641,Monument1_C--jbard--WBPOYXVCOLLSYJHHAXUOJIIXXJVJ--1680598128--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Mountain/MountainPuzzles/Mountain_Slabs.Mountain_Slabs:PersistentLevel.Monument52,fractalMatch|lockpick|match3|klotski
6,-25234.558594,17908.628906,31601.611328,Monument1_C--jbard--WDYAHEUGVWNYULROJUXXBSAYRTHF--1680596389--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Mountain/MountainPuzzles/Mountain_Slabs.Mountain_Slabs:PersistentLevel.Monument34,fractalMatch|lockpick|match3|klotski
2,22847.849609,43168.265625,13182.322266,Monument1_C--jbard--WFDTLSPSHLENCATSZWKRYVFSIEZX--1675117819--Monument1_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJeffrey.RainforestJeffrey:PersistentLevel.Monument23,fractalMatch|match3
2,56350.398438,61941.742188,15073.754883,Monument1_C--jbard--WJUDDWXJNQSUUEXHKMRBWIREVWON--1675118745--Monument1_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJeffrey.RainforestJeffrey:PersistentLevel.Monument58,fractalMatch|match3
4,-29488.53125,47074.785156,13512.473633,Monument1_C--jbard--WKWNLLOHLUKLTVMNXICKFUDNWDYB--1667853836--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandSlabs.RiverlandSlabs:PersistentLevel.Monument45,fractalMatch|lockpick|match3|klotski
3,-4858.398926,46031.960938,12898.438477,Monument1_C--jbard--WMWAZFRJNFUYLVESTRVKAAQSRYOR--1667853836--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandSlabs.RiverlandSlabs:PersistentLevel.Monument25,fractalMatch|lockpick|match3|klotski
4,-39722.949219,57065.339844,17619.736328,Monument1_C--jbard--WOMSMLPUKYPYEKUZVORAJTTHFQHH--1667853836--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandSlabs.RiverlandSlabs:PersistentLevel.Monument51,fractalMatch|lockpick|match3|klotski
4,-1231.739746,50291.589844,14256.907227,Monument1_C--jbard--WTZWMWVQWBWWNPIMPJXDHAYVCSEQ--1667853836--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandSlabs.RiverlandSlabs:PersistentLevel.Monument24,fractalMatch|lockpick|match3|klotski
4,-33281.265625,58118.425781,10952.505859,Monument1_C--jbard--WUUWCZSOMVVTRNAPFZRTMZDBBGRB--1667853836--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandSlabs.RiverlandSlabs:PersistentLevel.Monument65,fractalMatch|lockpick|match3|klotski
6,-41387.800781,11224.405273,24948.900391,Monument1_C--jbard--WXQPAUORDNTDHEHPNIQTLBPWKZCF--1680598631--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Mountain/MountainPuzzles/Mountain_Slabs.Mountain_Slabs:PersistentLevel.Monument72,fractalMatch|lockpick|match3|klotski
4,-5803.593262,56043.578125,13764.535156,Monument1_C--jbard--WYMYGDKGYKGECEPNIYCCWJASQMQN--1667853836--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandSlabs.RiverlandSlabs:PersistentLevel.Monument26,fractalMatch|lockpick|match3|klotski
4,-5166.295898,54336.742188,16196.892578,Monument1_C--jbard--WZYWTCWHWRRJEYYYIUHTPXVUAEAC--1667853836--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandSlabs.RiverlandSlabs:PersistentLevel.Monument23,fractalMatch|lockpick|match3|klotski
4,-8011.24707,52945.878906,13503.130859,Monument1_C--jbard--XFEPTBBBKWGTJVOHZQDGXGMHQQIH--1667853836--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandSlabs.RiverlandSlabs:PersistentLevel.Monument62_105,fractalMatch|lockpick|match3|klotski
2,51281.742188,81648.398438,14555.944336,Monument1_C--jbard--XFFCBXMAGDMABRJVPETLVHTIQCWJ--1675119153--Monument1_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJeffrey.RainforestJeffrey:PersistentLevel.Monument71,fractalMatch|match3
6,-10201.859375,6929.973145,20510.90625,Monument1_C--jbard--XJREFBSKHKXUZRXUVDTFGNCKMHVU--1680597906--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Mountain/MountainPuzzles/Mountain_Slabs.Mountain_Slabs:PersistentLevel.Monument46,fractalMatch|lockpick|match3|klotski
6,-33058.214844,21168.976562,18464.025391,Monument1_C--jbard--XMOXRNOJYXTTVAWJIGJFEWHZVAOD--1680598410--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Mountain/MountainPuzzles/Mountain_Slabs.Mountain_Slabs:PersistentLevel.Monument64,fractalMatch|lockpick|match3|klotski
3,-1994.337646,44677.621094,14346.373047,Monument1_C--jbard--XPTVAFOOXXGQZHXXMSXHVVRHOTZB--1667853080--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralSlabs.CentralSlabs:PersistentLevel.Monument20_38,fractalMatch|lockpick|match3
6,-44106.203125,-10381.642578,40582.644531,Monument1_C--jbard--XREVJALDTNNQOQNZOGIMPNWSLSXU--1680595552--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Mountain/MountainPuzzles/Mountain_Slabs.Mountain_Slabs:PersistentLevel.Monument11,fractalMatch|lockpick|match3|klotski
3,-41.144588,43696.316406,14105.921875,Monument1_C--jbard--XSRGSTLKINMDSZEMGVVUUPSFUDQH--1667853080--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralSlabs.CentralSlabs:PersistentLevel.Monument15_20,fractalMatch|lockpick|match3
4,-33568.832031,47373.710938,14364.473633,Monument1_C--jbard--XYRBZWUFIHOHMDMUUUVSTDPKRHET--1667853836--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandSlabs.RiverlandSlabs:PersistentLevel.Monument49,fractalMatch|lockpick|match3|klotski
6,-52217.671875,14304.65332,23800.751953,Monument1_C--jbard--XZZGTKEJISMKANZILWRKDONWTZFC--1680596515--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Mountain/MountainPuzzles/Mountain_Slabs.Mountain_Slabs:PersistentLevel.Monument37,fractalMatch|lockpick|match3|klotski
3,3680.166504,42726.558594,13785.063477,Monument1_C--jbard--XZZJBSPGTFYQWVNJCSXXNNAURSXJ--1667853080--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralSlabs.CentralSlabs:PersistentLevel.Monument21_41,fractalMatch|lockpick|match3
4,-5966.031738,69704.671875,8883.857422,Monument1_C--jbard--YFJDDOUEHUJIPMQYGRKPEKCYUFBH--1667853836--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandSlabs.RiverlandSlabs:PersistentLevel.Monument18,fractalMatch|lockpick|match3|klotski
2,37743.265625,75477.921875,5717.626953,Monument1_C--jbard--YGGCJSDBWDUIJFOJBCVMLODRAEZA--1675119035--Monument1_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJeffrey.RainforestJeffrey:PersistentLevel.Monument68,fractalMatch|match3
6,-46125.164062,6258.907227,30037.917969,Monument1_C--jbard--YGLPJHMCJUIDTTCQAOTVZIRZZEOG--1680595951--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Mountain/MountainPuzzles/Mountain_Slabs.Mountain_Slabs:PersistentLevel.Monument21,fractalMatch|lockpick|match3|klotski
2,32254.662109,48395.542969,9261.851562,Monument1_C--jbard--YKBQBWNVWRALGREGOJZHQQAEHYBU--1675117891--Monument1_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJeffrey.RainforestJeffrey:PersistentLevel.Monument26,fractalMatch|match3
3,-732.886353,10210.290039,16295.748047,Monument1_C--jbard--YNHGPXDFCEZHFDGHBHXMSHARHUTA--1667853080--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralSlabs.CentralSlabs:PersistentLevel.Monument37_90,fractalMatch|lockpick|match3
6,-49605.769531,21212.164062,15202.113281,Monument1_C--jbard--YRHYDRKXZGTFADYJCKPWJLPPPCHR--1680598357--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Mountain/MountainPuzzles/Mountain_Slabs.Mountain_Slabs:PersistentLevel.Monument62,fractalMatch|lockpick|match3|klotski
2,15611.149414,62393.707031,2187.959229,Monument1_C--jbard--YRPHWTHIFIUBXYDUJNJNSCWGJXSR--1675117694--Monument1_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJeffrey.RainforestJeffrey:PersistentLevel.Monument18,fractalMatch|match3
2,34083.011719,69981.039062,2047.930908,Monument1_C--jbard--ZADLJFKCEJPCOJQMOPHIQAGUSOTB--1675118215--Monument1_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJeffrey.RainforestJeffrey:PersistentLevel.Monument36,fractalMatch|match3
4,-36415.21875,55678.953125,15705.006836,Monument1_C--jbard--ZJSNVPLCCFGZBSEUPNEKUZUWLLNT--1667853836--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandSlabs.RiverlandSlabs:PersistentLevel.Monument50,fractalMatch|lockpick|match3|klotski
6,-23902.59375,15620.47168,20781.632812,Monument1_C--jbard--ZNFOJXSKPDHEPLPSBCGZVGHVAQOC--1680598211--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Mountain/MountainPuzzles/Mountain_Slabs.Mountain_Slabs:PersistentLevel.Monument56,fractalMatch|lockpick|match3|klotski
2,6972.136719,64519.160156,1218.497437,Monument1_C--jbard--ZOZCWLXJCQICAVQFIEHMGRTKQFHG--1675117634--Monument1_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJeffrey.RainforestJeffrey:PersistentLevel.Monument16,fractalMatch|match3
4,-15103.024414,73870.328125,7496.351562,Monument1_C--jbard--ZPNFGEWKEDYHAXOPBKSDFUOXRSCT--1667853836--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandSlabs.RiverlandSlabs:PersistentLevel.Monument15,fractalMatch|lockpick|match3|klotski
6,-18268.380859,-6271.834473,31877.144531,Monument1_C--jbard--ZQIMLUREBORXBJXUWEWWZQLWATSV--1680598958--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Mountain/MountainPuzzles/Mountain_Slabs.Mountain_Slabs:PersistentLevel.Monument78,fractalMatch|lockpick|match3|klotski
6,-10229.085938,856.676941,18453.125,Monument1_C--jbard--ZVUPSKXIZACMKUOTVYHRIIDRSASZ--1680597896--Monument1_C /Game/ASophia/Maps/MainMapSubmaps/Mountain/MountainPuzzles/Mountain_Slabs.Mountain_Slabs:PersistentLevel.Monument45,fractalMatch|lockpick|match3|klotski
2,48484.675781,81384.398438,12842.605469,Monument1_C--jbard--ZXXMXUEEVORXZQHXXKKZZSAASCVW--1675119113--Monument1_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJeffrey.RainforestJeffrey:PersistentLevel.Monument70,fractalMatch|match3
5,-93274.703125,57332.714844,11140,Monument1_C--main_gi--BKGHDSGOKXIIYEHWIMSFUSADFAUB--1672999090--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_4,lockpick|klotski
