localID,pid,fields,dx,dyv,dz,dpitch,dyaw,droll,msx,msy,msz,datetime,comment
chest_4_BCD,-1,ActorTransform,-24297.88,89626.66,12812.22,0,0,0,1,1,1,,
chest_4_BCE,-1,ActorTransform,-19125.76,92320.87,15292.1,0,0,0,1,1,1,,
chest_4_BCF,-1,ActorTransform,-28231.77,38795.37,14396.11,0,0,0,1,1,1,,
chest_4_BCG,-1,ActorTransform,-6871.87,74320.43,15162.63,0,0,0,1,1,1,,
chest_4_BCH,-1,ActorTransform,-32555.3,53502.4,13428.75,0,0,0,1,1,1,,
chest_4_BCI,-1,ActorTransform,-4803.61,45939.43,17045.86,0,0,0,1,1,1,,
chest_4_BCJ,-1,ActorTransform,-219.73,57251.38,17088.74,0,0,0,1,1,1,,
chest_4_BCK,-1,ActorTransform,-21670.54,64638.89,6145.19,0,0,0,1,1,1,,
chest_4_BCL,-1,ActorTransform,-34011.61,78251.38,17082.05,0,0,0,1,1,1,,
chest_4_BCM,-1,ActorTransform,-1101.66,66765.85,16039.2,0,0,0,1,1,1,,
chest_4_BCN,-1,ActorTransform,-4131.63,69966.37,14361.83,0,0,0,1,1,1,,
chest_4_BCO,-1,ActorTransform,-19336.93,31420.62,16081.38,0,0,0,1,1,1,,
chest_4_BCP,-1,ActorTransform,-11921.97,63369.02,8039.59,0,0,0,1,1,1,,
chest_4_BCQ,-1,ActorTransform,-13763.24,56352.72,13923.33,0,0,0,1,1,1,,
chest_4_BCR,-1,ActorTransform,-34508.09,63857.94,7850.18,0,0,0,1,1,1,,
chest_4_BCS,-1,ActorTransform,-31948.53,33038.78,15895.21,0,0,0,1,1,1,,
chest_4_BCT,-1,ActorTransform,-27563.71,65345.61,6509.97,0,0,0,1,1,1,,
chest_4_BCU,-1,ActorTransform,-12559.28,81690.02,16643.83,0,0,0,1,1,1,,
chest_4_BCV,-1,ActorTransform,-26154.14,67433.16,6787.57,0,0,0,1,1,1,,
chest_4_BCW,-1,ActorTransform,-31194.64,78240.34,16780.29,0,0,0,1,1,1,,
chest_4_BCX,-1,ActorTransform,-25647.67,50567.77,14576.62,0,0,0,1,1,1,,
chest_4_BCY,-1,ActorTransform,-21206.79,76362.34,10724.82,0,0,0,1,1,1,,
chest_4_BCZ,-1,ActorTransform,-5677.55,51921.71,16134.63,0,0,0,1,1,1,,
chest_4_BDA,-1,ActorTransform,-30180.84,87227.95,8989.83,0,0,0,1,1,1,,
chest_4_BDB,-1,ActorTransform,-31038.73,52547.04,13605.69,0,0,0,1,1,1,,
chest_4_BDC,-1,ActorTransform,-29963,75210.62,13491.83,0,0,0,1,1,1,,
chest_4_BDD,-1,ActorTransform,-14934.75,60059.8,9331.04,0,0,0,1,1,1,,
chest_4_BDE,-1,ActorTransform,-3231.87,54271.71,18542.28,0,0,0,1,1,1,,
chest_4_BDF,-1,ActorTransform,-19760.53,47565.45,14300.83,0,0,0,1,1,1,,
chest_4_BDG,-1,ActorTransform,-20930.44,68112.77,5859.52,0,0,0,1,1,1,,
chest_4_BDH,-1,ActorTransform,-12435.99,60855.69,8678.62,0,0,0,1,1,1,,
chest_4_BDI,-1,ActorTransform,-13044.47,88651.26,15919.32,0,0,0,1,1,1,,
chest_4_BDJ,-1,ActorTransform,-10905.94,59204.26,11544,0,0,0,1,1,1,,
chest_4_BDK,-1,ActorTransform,1863.78,67752.04,16099.42,0,0,0,1,1,1,,
chest_4_BDL,-1,ActorTransform,-24050.48,30982.29,17180.16,0,0,0,1,1,1,,
chest_4_BDM,-1,ActorTransform,-18941.08,33051.4,15985.2,0,0,0,1,1,1,,
chest_4_BDN,-1,ActorTransform,-33592.46,74467.55,10526.91,0,0,0,1,1,1,,
chest_4_BDO,-1,ActorTransform,-34882.35,43714.14,18932.69,0,0,0,1,1,1,,
chest_4_BDP,-1,ActorTransform,-43507.89,79797.2,11133.96,0,0,0,1,1,1,,
chest_4_BDQ,-1,ActorTransform,-15454.35,51840.17,14880.57,0,0,0,1,1,1,,
chest_4_BDR,-1,ActorTransform,-28793.38,50980.57,13675.06,0,0,0,1,1,1,,
chest_4_BDS,-1,ActorTransform,-21520.82,37318.72,15504.56,0,0,0,1,1,1,,
chest_4_BDT,-1,ActorTransform,-16500.21,58214.77,11155.17,0,0,0,1,1,1,,
chest_4_BDU,-1,ActorTransform,-20610.67,57924.21,11990.53,0,0,0,1,1,1,,
chest_4_BDV,-1,ActorTransform,-30011.96,79581.44,15797.71,0,0,0,1,1,1,,
chest_4_BDW,-1,ActorTransform,-26010.46,40976.95,15539.23,0,0,0,1,1,1,,
chest_4_BDX,-1,ActorTransform,-8454.84,42422.55,13772.35,0,0,0,1,1,1,,
chest_4_BDY,-1,ActorTransform,-29963.37,33625.41,15219.03,0,0,0,1,1,1,,
chest_4_BDZ,-1,ActorTransform,-10967.46,65765.89,6935.68,0,0,0,1,1,1,,
chest_4_BEA,-1,ActorTransform,-3440.67,55695.12,17316.68,0,0,0,1,1,1,,
chest_4_BEB,-1,ActorTransform,-2948.85,53688.36,19149.79,0,0,0,1,1,1,,
chest_4_BEC,-1,ActorTransform,-30853.08,55364.59,13112.49,0,0,0,1,1,1,,
chest_4_BED,-1,ActorTransform,-31529.31,59474.07,9760.32,0,0,0,1,1,1,,
chest_4_BEE,-1,ActorTransform,-18648.02,40044.07,16686.09,0,0,0,1,1,1,,
chest_4_BEF,-1,ActorTransform,-9221.47,42203.07,13526.37,0,0,0,1,1,1,,
chest_4_BEG,-1,ActorTransform,-14639.77,56880.56,11838.84,0,0,0,1,1,1,,
chest_4_BEH,-1,ActorTransform,-34748.69,51155.56,14218.67,0,0,0,1,1,1,,
chest_4_BEI,-1,ActorTransform,-29912.84,75690.68,12325.54,0,0,0,1,1,1,,
chest_4_BEJ,-1,ActorTransform,-4660.15,66077.34,15725.85,0,0,0,1,1,1,,
chest_4_BEK,-1,ActorTransform,-20484.73,56062.84,13849.74,0,0,0,1,1,1,,
chest_4_BEL,-1,ActorTransform,-32921.47,46536.02,16165.3,0,0,0,1,1,1,,
chest_4_BEM,-1,ActorTransform,-36962.28,75091.46,9584.15,0,0,0,1,1,1,,
chest_4_BEN,-1,ActorTransform,-30708.74,31513.17,15328.07,0,0,0,1,1,1,,
chest_4_BEO,-1,ActorTransform,-21915.44,30582.83,17790.41,0,0,0,1,1,1,,
chest_4_BEP,-1,ActorTransform,-18800.63,41564.67,15095.68,0,0,0,1,1,1,,
chest_4_BEQ,-1,ActorTransform,-4793.18,57294.7,13460.93,0,0,0,1,1,1,,
chest_4_BER,-1,ActorTransform,-14712.57,59151.86,10360.06,0,0,0,1,1,1,,
chest_4_BES,-1,ActorTransform,-23159.02,84524.4,12575.89,0,0,0,1,1,1,,
chest_4_BET,-1,ActorTransform,-10342.57,57952.08,13034.95,0,0,0,1,1,1,,
chest_4_BEU,-1,ActorTransform,-19526.93,58828.59,7271.35,0,0,0,1,1,1,,
chest_4_BEV,-1,ActorTransform,-42741.47,79224.77,10017.91,0,0,0,1,1,1,,
chest_4_BEW,-1,ActorTransform,-27511.06,51537.93,12625.37,0,0,0,1,1,1,,
chest_4_BEX,-1,ActorTransform,-11224.45,37842.99,14907.27,0,0,0,1,1,1,,
chest_4_BEY,-1,ActorTransform,-15864.04,50321.34,14732.48,0,0,0,1,1,1,,
chest_4_BEZ,-1,ActorTransform,-11191.02,47756.7,13118.66,0,0,0,1,1,1,,
chest_4_BFA,-1,ActorTransform,-21851.08,51816.02,15209.96,0,0,0,1,1,1,,
chest_4_BFB,-1,ActorTransform,-25429.15,57583.12,6382.07,0,0,0,1,1,1,,
chest_4_BFC,-1,ActorTransform,-18572.95,36545.98,15870.49,0,0,0,1,1,1,,
chest_4_BFD,-1,ActorTransform,-20845.91,58041.49,7105.73,0,0,0,1,1,1,,
chest_4_BFE,-1,ActorTransform,-5664.16,77707.05,15742.27,0,0,0,1,1,1,,
chest_4_BFF,-1,ActorTransform,-37288.97,30841.12,15225.93,0,0,0,1,1,1,,
chest_4_BFG,-1,ActorTransform,-31780.99,51084.75,13248.55,0,0,0,1,1,1,,
chest_4_BFH,-1,ActorTransform,-8845.54,49811.27,13405.46,0,0,0,1,1,1,,
chest_4_BFI,-1,ActorTransform,-20405.78,76286.62,9972.81,0,0,0,1,1,1,,
chest_4_BFJ,-1,ActorTransform,-18878.14,81102.64,15306.74,0,0,0,1,1,1,,
chest_4_BFK,-1,ActorTransform,-25606.46,36027.11,15979.52,0,0,0,1,1,1,,
chest_4_BFL,-1,ActorTransform,-12977.24,37018.82,14910.98,0,0,0,1,1,1,,
chest_4_BFM,-1,ActorTransform,-19967.46,81761.99,15206.83,0,0,0,1,1,1,,
chest_4_BFN,-1,ActorTransform,-37511.68,77059.01,9556.55,0,0,0,1,1,1,,
chest_4_BFO,-1,ActorTransform,-29531.66,81433.52,15440.96,0,0,0,1,1,1,,
chest_4_BFP,-1,ActorTransform,-17607.12,73504.96,8942.79,0,0,0,1,1,1,,
chest_4_BFQ,-1,ActorTransform,-47357.06,73449.02,5193.79,0,0,0,1,1,1,,
chest_4_BFR,-1,ActorTransform,-20350.37,88739.83,12951.07,0,0,0,1,1,1,,
chest_4_BFS,-1,ActorTransform,-15632.59,42979.59,14506.1,0,0,0,1,1,1,,
chest_4_BFT,-1,ActorTransform,-31486.01,37109.79,15459.27,0,0,0,1,1,1,,
chest_4_BFU,-1,ActorTransform,-20109.4,30740.49,17657.19,0,0,0,1,1,1,,
chest_4_BFV,-1,ActorTransform,-5482.85,43302.16,13755.08,0,0,0,1,1,1,,
chest_4_BFW,-1,ActorTransform,-20802.88,40859.67,15034,0,0,0,1,1,1,,
chest_4_BFX,-1,ActorTransform,-30907.4,79845.34,15210.4,0,0,0,1,1,1,,
chest_4_BFY,-1,ActorTransform,-20551.64,35404.64,16198.69,0,0,0,1,1,1,,
chest_4_BFZ,-1,ActorTransform,-24784.24,43323.82,15792.3,0,0,0,1,1,1,,
chest_4_BGA,-1,ActorTransform,-43461.11,77072.53,4676.74,0,0,0,1,1,1,,
chest_4_BGB,-1,ActorTransform,-14032.26,79294.31,16568.8,0,0,0,1,1,1,,
chest_4_BGC,-1,ActorTransform,-37744.98,72723.11,16176.5,0,0,0,1,1,1,,
chest_4_BGD,-1,ActorTransform,-33876.25,83068.3,14790.86,0,0,0,1,1,1,,
chest_4_BGE,-1,ActorTransform,-15774.93,76697.4,8689.7,0,0,0,1,1,1,,
chest_4_BGF,-1,ActorTransform,-32819.31,74230.38,13067.59,0,0,0,1,1,1,,
chest_4_BGG,-1,ActorTransform,-31825.55,47377.1,14348.62,0,0,0,1,1,1,,
chest_4_BGH,-1,ActorTransform,-21413.14,31480.08,17714.47,0,0,0,1,1,1,,
chest_4_BGI,-1,ActorTransform,-19639.09,40250.05,15762.48,0,0,0,1,1,1,,
chest_4_BGJ,-1,ActorTransform,-13581.27,80527.4,16463.71,0,0,0,1,1,1,,
chest_4_BGK,-1,ActorTransform,-21059.85,80618.31,14530.66,0,0,0,1,1,1,,
chest_4_BGL,-1,ActorTransform,-9479.07,72696.45,7994.35,0,0,0,1,1,1,,
chest_4_BGM,-1,ActorTransform,-28088.84,43374.17,14289.39,0,0,0,1,1,1,,
chest_4_BGN,-1,ActorTransform,-43542.91,72826.8,4738.66,0,0,0,1,1,1,,
chest_4_BGO,-1,ActorTransform,-15131.08,82594.03,16369.3,0,0,0,1,1,1,,
chest_4_BGP,-1,ActorTransform,-36255.59,63578.14,7815,0,0,0,1,1,1,,
chest_4_BGQ,-1,ActorTransform,-17154.26,25482.47,19068.05,0,0,0,1,1,1,,
chest_4_BGR,-1,ActorTransform,-24984.66,36928.16,15979.51,0,0,0,1,1,1,,
chest_4_BGS,-1,ActorTransform,-11327.91,51388.01,13851.61,0,0,0,1,1,1,,
chest_4_BGT,-1,ActorTransform,-30781.75,76565.68,15533.44,0,0,0,1,1,1,,
chest_4_BGU,-1,ActorTransform,-36865.34,60389.73,10479.67,0,0,0,1,1,1,,
chest_4_BGV,-1,ActorTransform,-12411.12,47576.63,13892.04,0,0,0,1,1,1,,
chest_4_BGW,-1,ActorTransform,-3025.09,76772.08,15920.03,0,0,0,1,1,1,,
chest_4_BGX,-1,ActorTransform,-2628.91,65366,16294.45,0,0,0,1,1,1,,
chest_4_BGY,-1,ActorTransform,-17428.66,76478.41,9177.73,0,0,0,1,1,1,,
chest_4_BGZ,-1,ActorTransform,-37825.14,70798.53,15999.96,0,0,0,1,1,1,,
chest_4_BHA,-1,ActorTransform,-18650.23,56241.27,13769.03,0,0,0,1,1,1,,
chest_4_BHB,-1,ActorTransform,-3912.2,55636.09,16412.37,0,0,0,1,1,1,,
chest_4_BHC,-1,ActorTransform,-7872.24,76360.06,16702.02,0,0,0,1,1,1,,
chest_4_BHD,-1,ActorTransform,-24341.84,42117.7,15361.06,0,0,0,1,1,1,,
chest_4_BHE,-1,ActorTransform,-31151.56,60507.43,7199.52,0,0,0,1,1,1,,
chest_4_BHF,-1,ActorTransform,-24488.1,38945.71,15896.12,0,0,0,1,1,1,,
chest_4_BHG,-1,ActorTransform,-16383.58,39753.91,14912.72,0,0,0,1,1,1,,
chest_4_BHH,-1,ActorTransform,-13076.69,30926.52,16892.77,0,0,0,1,1,1,,
chest_4_BHI,-1,ActorTransform,-15392.91,58612.39,13095.93,0,0,0,1,1,1,,
chest_4_BHJ,-1,ActorTransform,-30109.39,77634.01,15275.81,0,0,0,1,1,1,,
chest_4_BHK,-1,ActorTransform,-15294.92,84833.46,17717.21,0,0,0,1,1,1,,
chest_4_BHL,-1,ActorTransform,-32784.13,63574.57,7704.94,0,0,0,1,1,1,,
chest_4_BHM,-1,ActorTransform,-12709.37,58509.98,13059.19,0,0,0,1,1,1,,
chest_4_BHN,-1,ActorTransform,-7276.74,43638.88,12939.64,0,0,0,1,1,1,,
chest_4_BHO,-1,ActorTransform,-16639.98,46277.99,14603,0,0,0,1,1,1,,
chest_4_BHP,-1,ActorTransform,2931.06,58231,14902.71,0,0,0,1,1,1,,
chest_4_BHQ,-1,ActorTransform,-4399.48,64462.48,16440.76,0,0,0,1,1,1,,
chest_4_BHR,-1,ActorTransform,-28760.8,77401.98,15144.55,0,0,0,1,1,1,,
chest_4_BHS,-1,ActorTransform,-17185.14,41716.65,14662.33,0,0,0,1,1,1,,
chest_4_BHT,-1,ActorTransform,-17600.95,50588.43,14975.62,0,0,0,1,1,1,,
chest_4_BHU,-1,ActorTransform,-33423.76,62392.19,9468.34,0,0,0,1,1,1,,
chest_4_BHV,-1,ActorTransform,-22798.78,39157.21,16002.78,0,0,0,1,1,1,,
chest_4_BHW,-1,ActorTransform,-36878.59,51197.82,15234.31,0,0,0,1,1,1,,
chest_4_BHX,-1,ActorTransform,-20890.69,83044.24,14733.52,0,0,0,1,1,1,,
chest_4_BHY,-1,ActorTransform,-12834.76,80880.66,18187.16,0,0,0,1,1,1,,
chest_4_BHZ,-1,ActorTransform,-6178.17,52418.14,15838.8,0,0,0,1,1,1,,
chest_4_BIA,-1,ActorTransform,-18640.71,55836.73,4324.21,0,0,0,1,1,1,,
chest_4_BIB,-1,ActorTransform,-1634.47,52245.16,17143.21,0,0,0,1,1,1,,
chest_4_BIC,-1,ActorTransform,-21372.99,41718.7,14543.85,0,0,0,1,1,1,,
chest_4_BID,-1,ActorTransform,-30734.14,80889.14,16351.07,0,0,0,1,1,1,,
chest_4_BIE,-1,ActorTransform,-19593.83,89515.72,15803.47,0,0,0,1,1,1,,
chest_4_BIF,-1,ActorTransform,-16809.13,59746.19,4470.01,0,0,0,1,1,1,,
chest_4_BIG,-1,ActorTransform,-19712.29,86116.35,13512.4,0,0,0,1,1,1,,
chest_4_BIH,-1,ActorTransform,-38592.25,64950.75,7454.42,0,0,0,1,1,1,,
chest_4_BII,-1,ActorTransform,-31260.98,57224.45,10314.75,0,0,0,1,1,1,,
chest_4_BIJ,-1,ActorTransform,-10635.07,43922.91,13635.93,0,0,0,1,1,1,,
chest_4_BIK,-1,ActorTransform,-19934.69,52535.84,14744.04,0,0,0,1,1,1,,
chest_4_BIL,-1,ActorTransform,-34099.15,45643.67,17124.51,0,0,0,1,1,1,,
chest_4_BIM,-1,ActorTransform,-23869.64,30063.68,18953.88,0,0,0,1,1,1,,
chest_4_BIN,-1,ActorTransform,-21688.48,51003.69,14206.91,0,0,0,1,1,1,,
chest_4_BIO,-1,ActorTransform,-25092.93,30372.79,16025.24,0,0,0,1,1,1,,
chest_4_BIP,-1,ActorTransform,-25557.81,55398.38,7014.94,0,0,0,1,1,1,,
chest_4_BIQ,-1,ActorTransform,-18977.7,74738.19,9593.63,0,0,0,1,1,1,,
chest_4_BIR,-1,ActorTransform,-19013.7,37180.79,15376.61,0,0,0,1,1,1,,
chest_4_BIS,-1,ActorTransform,-22357.75,91871.83,13066.59,0,0,0,1,1,1,,
chest_4_BIT,-1,ActorTransform,-15006.09,35249.78,14744.47,0,0,0,1,1,1,,
chest_4_BIU,-1,ActorTransform,-4789.96,49554.95,13962.7,0,0,0,1,1,1,,
chest_4_BIV,-1,ActorTransform,-6284.77,42502.19,13004.33,0,0,0,1,1,1,,
chest_4_BIW,-1,ActorTransform,-19691.04,41838.82,14572.31,0,0,0,1,1,1,,
chest_4_BIX,-1,ActorTransform,-13989.92,78331.11,14584.43,0,0,0,1,1,1,,
chest_4_BIY,-1,ActorTransform,-47506.93,75310.41,5143.9,0,0,0,1,1,1,,
chest_4_BIZ,-1,ActorTransform,-13210.66,77635.85,15237.57,0,0,0,1,1,1,,
chest_4_BJA,-1,ActorTransform,-30012.28,28822.38,17065.27,0,0,0,1,1,1,,
chest_4_BJB,-1,ActorTransform,-31411.29,34624.73,16108.06,0,0,0,1,1,1,,
chest_4_BJC,-1,ActorTransform,-41558.69,84997.07,9260.52,0,0,0,1,1,1,,
chest_4_BJD,-1,ActorTransform,-28842.05,84993.66,9932.9,0,0,0,1,1,1,,
chest_4_BJE,-1,ActorTransform,-25196.54,49691.22,15247.94,0,0,0,1,1,1,,
chest_4_BJF,-1,ActorTransform,-17239.17,80291.84,13818.72,0,0,0,1,1,1,,
chest_4_BJG,-1,ActorTransform,-28119.79,90279.61,10367.46,0,0,0,1,1,1,,
chest_4_BJH,-1,ActorTransform,-33531.02,81542.82,9871.99,0,0,0,1,1,1,,
chest_4_BJI,-1,ActorTransform,-35988.8,37442.18,16093.23,0,0,0,1,1,1,,
chest_4_BJJ,-1,ActorTransform,-34416.3,77424.77,10285.46,0,0,0,1,1,1,,
chest_4_BJK,-1,ActorTransform,-17734.21,83577.16,15866.62,0,0,0,1,1,1,,
chest_4_BJL,-1,ActorTransform,-24543.55,83270.86,12861.86,0,0,0,1,1,1,,
chest_4_BJM,-1,ActorTransform,-11824.19,27587.82,16646.4,0,0,0,1,1,1,,
chest_4_BJN,-1,ActorTransform,-28051.88,89708.65,9076.78,0,0,0,1,1,1,,
chest_4_BJO,-1,ActorTransform,-32986.01,78054.41,10271.92,0,0,0,1,1,1,,
chest_4_BJP,-1,ActorTransform,-33833.68,76031.08,10448.89,0,0,0,1,1,1,,
chest_4_BJQ,-1,ActorTransform,-10679.41,29723.11,15900.92,0,0,0,1,1,1,,
chest_4_BJR,-1,ActorTransform,-11356.97,49730.87,13005.23,0,0,0,1,1,1,,
chest_4_BJS,-1,ActorTransform,-18633.75,89018.55,12998.34,0,0,0,1,1,1,,
chest_4_BJT,-1,ActorTransform,-37487.42,45557.31,15916.17,0,0,0,1,1,1,,
chest_4_BJU,-1,ActorTransform,-27086.93,85300.51,8796.42,0,0,0,1,1,1,,
chest_4_BJV,-1,ActorTransform,-37503.61,84284.76,9272.37,0,0,0,1,1,1,,
chest_4_BJW,-1,ActorTransform,-1416.01,72656.5,16107.06,0,0,0,1,1,1,,
chest_4_BJX,-1,ActorTransform,-31550.14,78782.81,10471.45,0,0,0,1,1,1,,
chest_4_BJY,-1,ActorTransform,-11125.24,25884.31,17353.31,0,0,0,1,1,1,,
chest_4_BJZ,-1,ActorTransform,-35522.11,40319.85,16126.38,0,0,0,1,1,1,,
chest_4_BKA,-1,ActorTransform,-36540.68,47045.04,13325.85,0,0,0,1,1,1,,
chest_4_BKB,-1,ActorTransform,-13212.75,88349.52,13548.28,0,0,0,1,1,1,,
chest_4_BKC,-1,ActorTransform,-19543.52,86564.68,16002.95,0,0,0,1,1,1,,
chest_4_BKD,-1,ActorTransform,-24909.67,50555.37,15914.34,0,0,0,1,1,1,,
chest_4_BKE,-1,ActorTransform,-35173.99,46893.43,16227.37,0,0,0,1,1,1,,
chest_4_BKF,-1,ActorTransform,-26891.4,90907.17,9012.03,0,0,0,1,1,1,,
chest_4_BKG,-1,ActorTransform,-38018.7,82597.57,9191.24,0,0,0,1,1,1,,
chest_4_BKH,-1,ActorTransform,-41742.86,86179.52,10552.38,0,0,0,1,1,1,,
chest_4_BKI,-1,ActorTransform,-28297.58,90733.16,9064.94,0,0,0,1,1,1,,
chest_4_BKJ,-1,ActorTransform,-28057.82,87050.3,9079.1,0,0,0,1,1,1,,
chest_4_BKK,-1,ActorTransform,-24524.18,50364.07,14668.07,0,0,0,1,1,1,,
chest_4_BKL,-1,ActorTransform,-14972.08,82754.59,18384.98,0,0,0,1,1,1,,
chest_4_BKM,-1,ActorTransform,-28026.67,82838.95,8405.35,0,0,0,1,1,1,,
chest_4_BKN,-1,ActorTransform,-2607.54,74019.7,17586.99,0,0,0,1,1,1,,
chest_4_BKO,-1,ActorTransform,-11497.47,49487.18,13474.12,0,0,0,1,1,1,,
chest_4_BKP,-1,ActorTransform,-32064.01,81319.17,9450.72,0,0,0,1,1,1,,
chest_4_BKQ,-1,ActorTransform,-18596.52,82814.01,16649.39,0,0,0,1,1,1,,
chest_4_BKR,-1,ActorTransform,-18045.89,85655.16,14498.43,0,0,0,1,1,1,,
chest_4_BKS,-1,ActorTransform,-11358.93,26323.26,16688.72,0,0,0,1,1,1,,
chest_5_AAA,-1,ActorTransform,-69808.55,24600.42,11739.06,0,0,0,1,1,1,,
chest_5_AAB,-1,ActorTransform,-87830.52,52174.03,12573.51,0,0,0,1,1,1,,
chest_5_AAC,-1,ActorTransform,-88110.02,54574.79,13236.65,0,0,0,1,1,1,,
chest_5_AAD,-1,ActorTransform,-58359.18,68747.54,9580.77,0,0,0,1,1,1,,
chest_5_AAE,-1,ActorTransform,-67065.41,56330.33,11601.13,0,0,0,1,1,1,,
chest_5_AAF,-1,ActorTransform,-53980.23,66373.59,7928.69,0,0,0,1,1,1,,
chest_5_AAG,-1,ActorTransform,-93018.55,53907.43,11714.21,0,0,0,1,1,1,,
chest_5_AAH,-1,ActorTransform,-65657.31,63899.65,10018.44,0,0,0,1,1,1,,
chest_5_AAI,-1,ActorTransform,-53092.09,58110.02,9690.74,0,0,0,1,1,1,,
chest_5_AAJ,-1,ActorTransform,-69846.55,63840.83,11183.15,0,0,0,1,1,1,,
chest_5_AAK,-1,ActorTransform,-75838.18,53637.14,11618.55,0,0,0,1,1,1,,
chest_5_AAL,-1,ActorTransform,-76331.61,33336.27,12313.86,0,0,0,1,1,1,,
chest_5_AAM,-1,ActorTransform,-62084.5,69419.53,8738.78,0,0,0,1,1,1,,
chest_5_AAN,-1,ActorTransform,-59417.06,47365.04,14086.66,0,0,0,1,1,1,,
chest_5_AAO,-1,ActorTransform,-91300.04,44263.68,12086.55,0,0,0,1,1,1,,
chest_5_AAP,-1,ActorTransform,-78070.3,21373.95,12185.81,0,0,0,1,1,1,,
chest_5_AAQ,-1,ActorTransform,-90193.17,46804.7,11930.2,0,0,0,1,1,1,,
chest_5_AAR,-1,ActorTransform,-70104.58,57026.04,10141.26,0,0,0,1,1,1,,
chest_5_AAS,-1,ActorTransform,-93820.75,36811.77,12236.25,0,0,0,1,1,1,,
chest_5_AAT,-1,ActorTransform,-56849.57,63895,10353.67,0,0,0,1,1,1,,
chest_5_AAU,-1,ActorTransform,-93304.06,56532.38,10764.13,0,0,0,1,1,1,,
chest_5_AAV,-1,ActorTransform,-73506.39,27191.65,12207.88,0,0,0,1,1,1,,
chest_5_AAW,-1,ActorTransform,-66963.26,40362.78,10876.38,0,0,0,1,1,1,,
chest_5_AAX,-1,ActorTransform,-55708.73,72472.91,7265.11,0,0,0,1,1,1,,
chest_5_AAY,-1,ActorTransform,-87613.95,54531.56,12501.42,0,0,0,1,1,1,,
chest_5_AAZ,-1,ActorTransform,-86272.35,38318.52,12819.88,0,0,0,1,1,1,,
chest_5_ABA,-1,ActorTransform,-70996.91,68214.28,10995.64,0,0,0,1,1,1,,
chest_5_ABB,-1,ActorTransform,-58735.68,69404.33,8428.56,0,0,0,1,1,1,,
chest_5_ABC,-1,ActorTransform,-53974.62,68739.23,6185.47,0,0,0,1,1,1,,
chest_5_ABD,-1,ActorTransform,-87719.58,56710.21,12462.6,0,0,0,1,1,1,,
chest_5_ABE,-1,ActorTransform,-60641.94,58460,10741.28,0,0,0,1,1,1,,
chest_5_ABF,-1,ActorTransform,-89730.94,55367.61,13236.56,0,0,0,1,1,1,,
chest_5_ABG,-1,ActorTransform,-84313.48,21401.17,12352.28,0,0,0,1,1,1,,
chest_5_ABH,-1,ActorTransform,-52906.15,46501.39,11394.55,0,0,0,1,1,1,,
chest_5_ABI,-1,ActorTransform,-70292.75,50373.54,10604.36,0,0,0,1,1,1,,
chest_5_ABJ,-1,ActorTransform,-63927.12,29132.86,11088.29,0,0,0,1,1,1,,
chest_5_ABK,-1,ActorTransform,-85885.02,36278.59,13012.62,0,0,0,1,1,1,,
chest_5_ABL,-1,ActorTransform,-86777.05,58830.64,11316.41,0,0,0,1,1,1,,
chest_5_ABM,-1,ActorTransform,-69563.67,36525.79,17716.85,0,0,0,1,1,1,,
chest_5_ABN,-1,ActorTransform,-62134.92,36184.24,10822.56,0,0,0,1,1,1,,
chest_5_ABO,-1,ActorTransform,-66002.14,33368.97,11714.08,0,0,0,1,1,1,,
chest_5_ABP,-1,ActorTransform,-64114.41,71744.73,9724.94,0,0,0,1,1,1,,
chest_5_ABQ,-1,ActorTransform,-70539.92,38199.53,18119.83,0,0,0,1,1,1,,
chest_5_ABR,-1,ActorTransform,-52449.8,40999.34,10685.96,0,0,0,1,1,1,,
chest_5_ABS,-1,ActorTransform,-57227.65,38351.03,12299.35,0,0,0,1,1,1,,
chest_5_ABT,-1,ActorTransform,-88300.36,46676.98,11997.34,0,0,0,1,1,1,,
chest_5_ABU,-1,ActorTransform,-72863.67,56359.73,10027.74,0,0,0,1,1,1,,
chest_5_ABV,-1,ActorTransform,-74967.14,33404.45,10198.41,0,0,0,1,1,1,,
chest_5_ABW,-1,ActorTransform,-63075.56,50924.53,12044.04,0,0,0,1,1,1,,
chest_5_ABX,-1,ActorTransform,-72236.37,74282.7,10303.56,0,0,0,1,1,1,,
chest_5_ABY,-1,ActorTransform,-50099.12,53847.48,8730.91,0,0,0,1,1,1,,
chest_5_ABZ,-1,ActorTransform,-90228.52,54506.15,12497.24,0,0,0,1,1,1,,
chest_5_ACA,-1,ActorTransform,-71362.3,71585.81,9948.55,0,0,0,1,1,1,,
chest_5_ACB,-1,ActorTransform,-79985.2,58937.72,9550.26,0,0,0,1,1,1,,
chest_5_ACC,-1,ActorTransform,-68972.63,52340.35,11920.9,0,0,0,1,1,1,,
chest_5_ACD,-1,ActorTransform,-88537.1,53602.32,13256.83,0,0,0,1,1,1,,
chest_5_ACE,-1,ActorTransform,-62121.83,30241.79,11297.43,0,0,0,1,1,1,,
chest_5_ACF,-1,ActorTransform,-58553.64,39773.3,11404.08,0,0,0,1,1,1,,
chest_5_ACG,-1,ActorTransform,-58024.77,65016.35,10520.44,0,0,0,1,1,1,,
chest_5_ACH,-1,ActorTransform,-95173.39,56709.96,10647.24,0,0,0,1,1,1,,
